12390100415	A Fox tail. Can be exchanged for Headwear.
12390100414	A crystal obtained from certain monsters. Can be exchanged for Headwear.
12390100413	An empty bottle. Can be exchanged for Headwear.
12390100412	A Plant's long, slender stem. Can be exchanged for Headwear.
12390100411	Liquid oozing from damaged Tree Bark. Can be exchanged for Headwear.
12390100410	A tuft of hair dropped by Muffin. It still has a bit of a smell. Can be exchanged for Headwear.
12390100409	Soft mold powder. Can be exchanged for Headwear.
12390100408	A hard beak obtained from a Flying monster or Brute. Can be exchanged for Headwear.
12390100407	Cow's milk, considered the most nutritious food for a Child during the Growth Stage. Can be exchanged for Headwear.
250001	Level-up is only available after all prerequisite talent nodes reach Max level.
250002	Reach Lv. ${1} to Level-up
250003	Stat Overview
250004	Lv. ${1}
250005	Talent attributes will reset when the Season changes.
250006	Level-up
250007	Cost
12390100406	Fur skinned from a Brute. Can be exchanged for Headwear.
12390100405	Fur from a Flying monster or Brute. Can be exchanged for Headwear.
12390100404	A monster's hard shell. Can be exchanged for Headwear.
12390100403	A common Arrow that can be found anywhere. Can be exchanged for Headwear.
12390100402	Used to unlock Muka Emotes.
12390100401	Used to unlock Deviling Emotes.
250014	Max level
250015	Goddess's Movement
250016	Complete Music Energy objectives during the event. Fill the progress bar to make a Wish to the Goddess and earn tons of rewards.
250017	Performed
250018	Go Perform
250019	Claim
250020	Accumulated Rewards
250021	Wish Preview
250022	<color=#fffefc><size=32>Entire Server's Total Music Energy:</size></color>
250023	Entire Server Total Energy
250024	Once the energy is full, you can make a Wish to the Goddess.
250025	Energy is full! Tap the note to make a Wish!
250026	Prelude I: Song of the Deep Sea
250027	Prelude II: Solar Leap
250028	Prelude III · Vigil of the Eternal Night
250029	Prelude IV: Infinite Harmony
250030	Wish
250031	Wish change limit before the event ends: N/A
250032	Current Wish
250033	Confirm
250034	The time has not yet come for your wish to be granted.
250035	Please choose a wish
250036	Save Selection
250037	Obtained through a Clue event
250038	Tap a note button to change its note. Play the correct melody to increase collection progress.
250039	Goddess's Hint
250040	Play Music
250041	Tap to continue
250042	Performance Successful
250043	View
250044	Awaiting Performance
250045	Goddess's Overture II
250046	Cannot claim before check-in time
250047	Overture I rings out as ${1} successfully contributes music energy
250048	${1} completes Overture I, increasing music energy for the Entire Server
250049	A beautiful melody rings out as ${1} successfully performs Overture II
250050	Thanks to ${1}, Overture II rings out once more
250051	${1} performs Overture III, increasing music energy
250052	${1} successfully performs the beautiful movement of Overture III
250053	${1} completes Overture IV, performing an incomparable movement
250054	Music energy increases as ${1} completes Overture IV
250055	Distance until S1 Season officially begins: <color=#ede79d><size=72>${1}</size></color> days
250056	Distance until S1 Season officially begins: <color=#ede79d><size=72>${1}</size></color> hours
250057	Distance until S1 Season officially begins: <color=#ede79d><size=72>${1}</size></color> minutes
250058	<color=#ede79d>${1}</color>
250059	<color=#97e553>${1}</color>
250060	You can only faintly make out note ${1}
250061	Unlocks <color=#76c233>Tomorrow</color>
250062	Unlocks in <color=#76c233>${1}</color>
250063	This movement has not started yet
250064	Select all notes before you begin playing
250065	(Collected)
250066	Goddess's Overture I
250067	Goddess's Overture II
250068	Goddess's Overture III
250069	Goddess's Overture IV
12390100400	Used to unlock various Emotes.
12390100399	Use to receive Advanced Guild Benefits.
12390100398	Use to receive Intermediate Guild Benefits.
12390100397	Use to receive Beginner Guild Benefits.
12390100396	Use to send every guild Member except each Temporary Member an Advanced Pack by mail. The Pack contains advanced growth Material.
250075	Unlocks when total Talent Lv. reaches ${1}
12390100395	Use to send every guild Member except each Temporary Member an Intermediate Pack by mail. The Pack contains intermediate growth Material.
12390100394	Use to send every guild Member except each Temporary Member a Basic Pack by mail. The Pack contains basic growth Material.
12390100393	Use to unlock the guild Frame: Hunting Emblem · Executioner.
250079	The Clue is nearby. Search carefully!
250080	Stats
250081	Job Talents
250082	Tap to activate when all prerequisite Talents reach Max level
250083	Available Branches
250084	Select
250085	Replace
250086	In Effect
250087	Please select a Job Talent
250088	Confirm
250089	Current Max level reached
250090	<color=#c27b47>${1}</color>/${2}
250091	Suggested Build: ${1}
12390100392	Use to unlock the guild Frame: Hunting Emblem · Conqueror.
12390100391	Use to unlock the guild Frame: Hunting Emblem · Pursuer.
12390100390	Use to unlock the guild Frame: Hunting Emblem · Warden.
12390100389	Use to unlock the guild emblem frame: Starcrown Ring.
12390100388	Use to unlock the guild emblem frame: Dark Crystal Ring.
12390100387	Use to unlock the guild emblem frame: Frostsky Ring.
12390100386	Use to unlock the Guild Emblem: Proof of the Hunt · Executioner.
12390100385	Use to unlock the Guild Emblem: Proof of the Hunt · Conqueror.
12390100384	Use to unlock the Guild Emblem: Proof of the Hunt · Pursuer.
12390100383	Use to unlock the Guild Emblem: Proof of the Hunt · Warden.
12390100382	Use to unlock the guild emblem design: Little Flower.
12390100381	Use to unlock the guild emblem design: Castle.
12390100380	Use to unlock the guild emblem design: Shield.
12390100379	Use to unlock the guild emblem design: Order of Ten Thousand Cities.
12390100378	Use to unlock the guild emblem design: Primordial Chaos.
12390100377	Use to unlock the guild emblem design: God of Nature.
12390100376	In the glow of the Bonfire, the words in the manual seem to dance. After reading a few lines, your body begins to feel unfamiliar yet adorable again...\n^{1}Effect: Can only be used after you Transform at the Poring Party. Use it to randomly change your transformed appearance again.^{2}
12390100375	Place it in the Guild Bonfire to generate @{1} random Orange Quality stat, which will randomly replace @{2} of the Bonfire's current stats.
12390100374	Place it in the Guild Bonfire to generate @{1} random Purple Quality stat, which will randomly replace @{2} of the Bonfire's current stats.
12390100373	Place it in the Guild Bonfire to generate @{1} random Blue Quality stat, which will randomly replace @{2} of the Bonfire's current stats.
12390100372	Equip it to a Constellation in Astral Level to gain attribute bonuses.
12390100371	An Adventurer Guild profile card unlock item. Use it to unlock the ^{1}Netherworld - Shattered Tower^{2} Adventurer Guild profile card.
12390100370	A Tavern gift item purchased from the Shop.\nSelect a player in a Tavern room to send them this gift. The recipient gains ^{1}@{1} Star Power^{2}, while the room gains ^{3}@{2} Popularity^{4}.
12390100369	A Tavern gift item obtained by completing daily Tavern quests.\nSelect a player in a Tavern room to send them this gift. The recipient gains ^{1}@{1} Star Power^{2}, while the room gains ^{3}@{2} Popularity^{4}.
12390100368	Material used to Craft an Accessory.
12390100367	Material used to Craft Clothes, Pauldrons, or Shoes.
12390100366	Material used to Craft a Weapon or shield.
12390100365	A hard, lustrous crystal. Can be used for Equipment Forging.
12390100364	An Astral Sign imbued with mysterious power. Can be used for Equipment Forging.
12390100363	A sturdy yet beautiful stone used to add sockets to equipment.
12390100362	Used for card Level-up.
12390100361	Obtained by dismantling Purple Cards. Can be used for the Level-up of red and Orange Cards.
12390100360	Obtained by dismantling blue and green cards. Can be used to purchase cards.
12390100359	A ticket that increases the maximum number of storage slots.
12390100358	A ticket that increases the maximum number of Backpack slots.
12390100357	Pressing the button produces a blue flash. Anyone who sees the light seems to forget part of their memory, allowing their skill tree to be wiped clean.\n^{1}Use: Resets allocated skill points^{2}
12390100356	Rumor has it that anyone who understands this fragment can return their attributes to their Initial state.\n^{1}Use: Resets allocated stat points^{2}
12390100355	Fabric woven from threads that have bathed in starlight for years, gathering the mysterious power of the stars. It grants greater power to armor.\n^{1}Use: Can be used to Enhance armor from +@{1} to +@{2}^{2}
12390100354	A premium @{1}-carat diamond whose dazzling, laser-like brilliance grants greater power to weapons and accessories.\n^{1}Use: Can be used to Enhance weapons and accessories from +@{2} to +@{3}^{2}
12390100353	An extremely precious ore from the dwarven realm of Wat Alheim, coveted by every craftsman.\n^{1}Effect: Used to Refine an Accessory. Increases the Success Rate and prevents level loss or damage if Refinement Failed.^{2}
12390100352	An ore from the dwarven realm of Wat Alheim, said to have received the Blessing of a legendary dwarven craftsman.\n^{1}Effect: Used to Refine an Accessory. Prevents level loss if Refinement Failed.^{2}
10630000519	Not enough cards for Collection
10630000520	Collection failed
10630000521	Card exchange failed
10630000522	@{1}-star cards cannot be returned
10630000523	Invalid Collection card star rating
10630000524	Cards of this quality cannot be added to the Collection
10630000525	Cards of this quality yield no Collection rewards
10630000526	Hatchery level too low for Quick Hatch
10630000527	Pet unlocked
10630000528	Not enough materials to unlock.
10630000529	Pet not yet unlocked
10630000530	Unable to Level-up under the current conditions
10630000531	Pet Level-up cannot exceed the player's level
10630000532	Not enough materials to level up.
10630000533	Maximum rank reached for the current star rating
10630000534	Not enough materials to advance
10630000535	Pet has reached the maximum star rating
10630000536	Pet has not reached the maximum rank
10630000537	Not enough materials to breakthrough.
10630000538	Invalid deployment slot
10630000539	No pet is deployed in this slot
10630000540	Maximum number of deployed pets of this type reached
12390100329	At the ^{3}northeasternmost corner^{4} of the fields ^{1}outside Prontera West Gate^{2}, an abandoned ^{5}camp Bonfire^{6} sits on a grassy slope. The mix of fresh and old straw nearby warrants a closer look.
12390100328	The ^{1}northwestern corner of Prontera^{2} is a favorite gathering place for knights. The treasure is buried ^{3}beneath the large tree beside the shop directly behind them^{4}.
12390100327	At the very back of the ^{1}Prontera Library^{2}, find the ^{3}bookshelf^{4} that looks untouched. Its corners are sealed beneath thick dust, and the secret lies within.
12390100326	In the most peaceful corner of the courtyard behind the ^{1}Prontera Inn^{2}, look ^{3}between the bench and the flowers^{4} for the patch of ground most often brushed by birds' wings.
12390100325	Beneath the dappled shade of the ^{3}third tree^{4} in front of the ^{1}Prontera Church^{2}, seek the spot where the most devout monk once stood for hours. His personal gift is hidden there.
12390100324	The target lies ^{1}in front of the statue of Odin in Prontera Plaza^{2}. Follow the direction indicated by the tip of its hoof to Discover the hidden object ^{3}in the gap between the bench and the stone steps^{4}.
12390100323	Part of what appears to be a map. It radiates a magical aura.
12390100322	A map drawn by ancient emperors to mark their most precious treasures. To keep others from coveting them, they tore the map into fragments and hid them in different places.
12390100321	An old Treasure Map that may just be someone's idle scribbling.
12390100320	Contains valuable progression resources for the next Season. Can be opened and used next Season. Be sure to keep it safe.
12390100319	A translucent, emerald-green Crystal orb with a new sprout growing inside. Can be used to craft a Memory Coffer during the Gift of Time event.
12390100318	A translucent, dark-purple Crystal orb containing embers that have yet to burn out. Can be used to craft a Memory Coffer during the Gift of Time event.
12390100317	A translucent, silver-gray Crystal orb with mist swirling inside. Can be used to craft a Memory Coffer during the Gift of Time event.
12390100316	A translucent, golden Crystal orb filled with shimmering, dancing starlight. Can be used to craft a Memory Coffer during the Gift of Time event.
12390100315	A translucent, deep-blue Crystal orb with what appears to be waves rolling inside. Can be used to craft a Memory Coffer during the Gift of Time event.
12390100314	Used to purchase items from the shop during the Novice Challenge event.
12390100313	Tap to gift a pass to a friend.
12390100312	A scroll imbued with Magic that can be used for Equipment Enchantment.\n^{1}Effect: Can be used for Equipment Enchantment^{2}
12390100311	A mane dropped by the boss. Exceptionally tough.
12390100310	The snake that laid this egg must be huge.
12390100309	They say this is an extremely expensive medicinal ingredient in Payon.
12390100308	Willow bark really is tougher than ordinary Tree Bark!
12390100307	Professor Ryan's experimental results.
12390100306	Professor Ryan's notebook.
12390100305	Proof that you passed the Novice Trial! You'll need it for your Job Advance~
12390100304	A flatbread left sitting for a long time. It can stave off hunger and provide a beneficial effect.
12390100303	A precious flower that murmurs to itself even when no one is listening. It's the Rocker's favorite item.
12390100302	Eddga surely never imagined someone would do this to him for such a reason
12390100301	An extremely sticky liquid obtained from a Willow.
12390100300	Testimony obtained by investigating Clive.
12390100299	Testimony obtained by investigating Nita.
12390100298	Testimony obtained by investigating Hollgrehenn.
12390100297	Maya's loyal servant. It can smell its master even from thousands of miles away.
12390100296	Use on a map where Caravan Escort is active to Go to Map's nearest Teleport station
12390100295	Use on a map where Caravan Escort is active to Go to Map's nearest outpost
12390100294	Range: @{1}-@{2} m\nVertical Firing Arc: @{3}-@{4} degrees\nHorizontal Firing Arc: @{5} degrees\nAmmo Capacity: @{6} rounds\nRounds per Launch: @{7}\nAim Time: @{8} sec\nReload Time: @{9} sec\nDamage: High\nAdditional Effect: Blind\nCannot move after construction. Find a good spot to build it and unleash its full firepower.
12390100293	Range: @{1}-@{2} m\nVertical Firing Arc: @{3}-@{4} degrees\nHorizontal Firing Arc: @{5} degrees\nAmmo Capacity: @{6} rounds\nRounds per Launch: @{7}\nAim Time: @{8} sec\nReload Time: @{9} sec\nDamage: High\nAdditional Effect: Heals allied targets\nCannot move after construction. Find a good spot to build it and unleash its full firepower.
12390100292	Range: @{1}-@{2} m\nVertical Firing Arc: @{3}-@{4} degrees\nHorizontal Firing Arc: @{5} degrees\nAmmo Capacity: @{6} rounds\nRounds per Launch: @{7}\nAim Time: @{8} sec\nReload Time: @{9} sec\nDamage: High\nAdditional Effect: Chain Lightning\nCannot move after construction. Find a good spot to build it and unleash its full firepower.
12390100291	Range: @{1}-@{2} m\nVertical Firing Arc: @{3}-@{4} degrees\nHorizontal Firing Arc: @{5} degrees\nAmmo Capacity: @{6} rounds\nRounds per Launch: @{7}\nAim Time: @{8} sec\nReload Time: @{9} sec\nDamage: Low\nAdditional Effect: Heals allied targets\nCannot move after construction. Find a good spot to build it and unleash its full firepower.
12390100290	Range: @{1}-@{2} m\nVertical Firing Arc: @{3}-@{4} degrees\nHorizontal Firing Arc: @{5} degrees\nAmmo Capacity: @{6} rounds\nRounds per Launch: @{7}\nAim Time: @{8} sec\nReload Time: @{9} sec\nDamage: Medium\nAdditional Effect: Poring shells Split into more Poring shells upon landing\nCannot move after construction. Find a good spot to build it and unleash its full firepower.
12390100289	Use to create a Madogear Pilot repair zone for @{1} seconds. Madogear Pilots within the zone can be repaired.
12390100288	A Peco Peco equipped with a Vulcan cannon.
12390100287	A steel tank equipped with weapons such as a flamethrower and mortar. Operated by a crew of three.
12390100286	A Madogear Pilot made of adamantine, a material ten times heavier than steel. It represents the pinnacle of Physical DEF.
12390100285	A Madogear Pilot made of exceptionally Rare mithril with incredible hardness.
12390100284	A Madogear Pilot crafted from Steel refined and combined from Iron Ore. The Material is @{1}% stronger than pure iron.
12390100283	Range: @{1}-@{2} m\nVertical Firing Arc: @{3}-@{4} degrees\nHorizontal Firing Arc: @{5} degrees\nAmmo Capacity: @{6} rounds\nRounds per Launch: @{7}\nAim Time: @{8} sec\nReload Time: @{9} sec\nDamage: Low\nAdditional Effect: Burn\nCannot move after construction. Find a good spot to build it and unleash its full firepower.
12390100282	Range: @{1}-@{2} m\nVertical Firing Arc: @{3}-@{4} degrees\nHorizontal Firing Arc: @{5} degrees\nAmmo Capacity: @{6} rounds\nRounds per Launch: @{7}\nAim Time: @{8} sec\nReload Time: @{9} sec\nDamage: High\nAdditional Effect: Knockback\nCannot move after construction. Find a good spot to build it and unleash its full firepower.
12390100281	Range: @{1}-@{2} m\nVertical Firing Arc: @{3}-@{4} degrees\nHorizontal Firing Arc: @{5} degrees\nAmmo Capacity: @{6} rounds\nRounds per Launch: @{7}\nAim Time: @{8} sec\nReload Time: @{9} sec\nDamage: High\nAdditional Effect: Burn\nCannot move after construction. Find a good spot to build it and unleash its full firepower.
12390100280	Range: @{1}-@{2} m\nVertical Firing Arc: @{3}-@{4} degrees\nHorizontal Firing Arc: @{5} degrees\nAmmo Capacity: @{6} rounds\nRounds per Launch: @{7}\nAim Time: @{8} sec\nReload Time: @{9} sec\nDamage: Medium\nAdditional Effect: Knockback\nCannot move after construction. Find a good spot to build it and unleash its full firepower.
12390100279	Even a tiny balloon can express your feelings~\n^{1}Intimacy +@{1}, recipient's Popularity +@{2}, your Hearts +@{3}
12390100278	Twinkling stars and blooming Fireworks are all saying, "I love you"~\n^{1}Intimacy +@{1}, recipient's Popularity +@{2}, your Hearts +@{3}\nGiving this gift will trigger an Entire Server announcement!
12390100277	Fireworks dance like dreams upon the breeze as the tender night keeps you company.\n^{1}Intimacy +@{1}, recipient's Popularity +@{2}, your Hearts +@{3}\nGiving this gift will trigger an Entire Server announcement!
12390100276	Fireworks and love both last forever in a single fleeting moment!\n^{1}Intimacy +@{1}, recipient's Popularity +@{2}, your Hearts +@{3}\nGiving this gift will trigger an Entire Server announcement!
12390100275	An extravagant, sparkly balloon that brings happiness to its recipient. Give it to someone special!\n^{1}Intimacy +@{1}, recipient's Popularity +@{2}, your Hearts +@{3}\nGiving this gift will trigger an Entire Server announcement!
12390100274	A cute, sparkly balloon. Give it to someone special!\n^{1}Intimacy +@{1}, recipient's Popularity +@{2}, your Hearts +@{3}\nGiving this gift will trigger an Entire Server announcement!
12390100273	A sparkly balloon that everyone is sure to love~\n^{1}Intimacy +@{1}, recipient's Popularity +@{2}, your Hearts +@{3}^{2}Dear\nGiving this gift will trigger an Entire Server announcement!
12390100272	Toot, toot, toot! Use this special Lunatic Horn to shout to everyone and trigger a special shout effect
12390100271	Toot, toot, toot! Use this special Deviruchi Horn to shout to everyone and trigger a special shout effect.
12390100270	Toot, toot, toot! Use a Small Horn to shout to everyone.
12390100269	An arrow made of solid rock and imbued with the power of earth.\n^{1}Equipping Stone Arrow with a bow changes your attack property to Earth.^{2}
12390100268	A Magic Arrow imbued with the power of a raging gale and the power of Wind.\n^{1}When Arrow of Wind is equipped on a Bow, attacks become Wind property.^{2}
12390100267	A silver arrow imbued with holy power.\n^{1}Equipping Silver Arrow with a bow changes your attack property to Holy.^{2}
12390100266	An arrow made of Crystal and imbued with the power of water.\n^{1}Equipping Crystal Arrow with a bow changes your attack property to Water.^{2}
12390100265	An arrow with a tip that can be set ablaze.\n^{1}Equipping Fire Arrow with a bow changes your attack property to Fire.^{2}
12390100264	An arrow made of steel with considerable attack power.
12390100263	A common Arrow that can be obtained anywhere.
12390100262	Legend says this leaf fell from Yggdrasil. It contains immense Life energy and can Revive a Character who can no longer Battle
12390100261	A branch steeped in countless years of suffering and bound by a blood pact. It can summon more powerful monsters. (This item can only be used on certain maps.)
12390100260	An ancient branch imbued with magic. Its mysterious power can summon any living creature. (This item can only be used on certain maps.)
12390100259	A Fly Wing imbued with spatial Magic. Use it to Move to a random location on the current map.
12390100258	A Butterfly Wing imbued with spatial Magic. Use it to Move to a selected town or Field on the Midgard continent.
12390100257	A sparkling, translucent green seed. Use to permanently increase Max Life by @{1}.
12390100256	A faintly glowing Crystal shield. Use to permanently increase Magic DEF by @{1}.
10630000541	Pet must reach the maximum star rating before it can be dismantled
10630000542	Pet level cannot exceed the player's level
10630000543	Pet configuration does not exist
10630000544	Pet Level too low. Requires Lv. @{1}
10630000545	Pet is already deployed
10630000546	Pet is already assigned as support
10630000547	Pet Not Deployed
10630000548	Pet is not assigned as support
10630000549	Pet is currently deployed or assigned as support
10630000550	Pet is not in the specified slot
10630000551	Invalid operation
10630000552	Invalid support slot
10630000553	Cannot perform this action while deployed or in Battle Status
10630000554	Invalid Pet Preset
10630000555	A pet in the Pet Preset does not exist
12390100240	Freshly squeezed Grape and Lemon juices blended into a bright, sweet-and-tart drink. Increases Magic DEF by @{1}~@{2} for @{3} hours.
12390100239	Grape powder dissolved in sparkling water, topped with persistent purple-red foam. Increases Physical DEF by @{1}~@{2} for @{3} hours.
12390100238	Lemon and herbs infused in Alcohol until as clear as Crystal. Increases Life by @{1}~@{2} for @{3} hours.
12390100237	A deep purple cocktail of Grape juice, Lemon juice, and Alcohol, shaken well. Increases Magic ATK by @{1}~@{2} for @{3} hours.
12390100236	Slow-fermented Grape wine with a deep purple hue and herbal finish. Increases Physical ATK by @{1}~@{2} for @{3} hours.
12390100235	Strawberry and cocoa melted into warm Milk, creating a rich pinkish-brown drink. Increases Magic DEF by @{1}~@{2} for @{3} hours.
12390100234	A thick pink milkshake blended from strawberries and Milk. Increases Physical DEF by @{1}~@{2} for @{3} hours.
12390100233	Thick hot cocoa flavored with vanilla and topped with fine Milk foam. Increases Life by @{1}~@{2} for @{3} hours.
12390100232	Round strawberry-and-cocoa-filled candies coated in a hard sugar shell. Increases Magic ATK by @{1}~@{2} for @{3} hours.
12390100231	Strawberry juice boiled into amber hard candy and broken into shards. Increases Physical ATK by @{1}~@{2} for @{3} hours.
12390100230	A coarse, thick flatbread baked from Grains flour mixed with monster meat and chili peppers. Increases Magic DEF by @{1}~@{2} for @{3} hours.
12390100229	Monster meat marinated in chili sauce and seared on a griddle until crisp outside and tender within. Increases Physical DEF by @{1}~@{2} for @{3} hours.
12390100228	Fresh mushrooms skewered and charcoal-grilled until browned outside and plump within. Increases Life by @{1}~@{2} for @{3} hours.
12390100227	Mushrooms and tomatoes simmered together into a fragrant amber broth. Increases Magic ATK by @{1}~@{2} for @{3} hours.
12390100226	Slow-simmered tomatoes reduced into a rich orange-red broth with a robust tangy aroma. Increases Physical ATK by @{1}~@{2} for @{3} hours.
12390100225	The result of a cooking failure. Eating it may bring misfortune.
12390100224	A mysterious potion that cures nearly every negative status effect.
12390100223	A mysterious liquid shimmering with every color of the rainbow. Instantly restores @{1}% HP. Cooldown: @{2} seconds.
12390100222	A superb Fountain of Life. Instantly restores @{1}+@{2}% HP. Cooldown: @{3} seconds.
12390100221	A superb Healing Potion imbued with the power of Blessing. Instantly restores @{1}+@{2}% HP. Cooldown: @{3} seconds.
12390100220	A superb Green Healing Potion. Instantly restores @{1}+@{2}% HP. Cooldown: @{3} seconds.
12390100219	A superb deep Red Healing Potion. Instantly restores @{1}+@{2}% HP. Cooldown: @{3} seconds.
12390100218	A superb golden Yellow Healing Potion. Instantly restores @{1}+@{2}% HP. Cooldown: @{3} seconds.
12390100217	A superb bright Red Healing Potion. Instantly restores @{1}+@{2}% HP. Cooldown: @{3} seconds.
12390100216	A superb Green Healing Potion. Instantly restores @{1}+@{2}% HP. Cooldown: @{3} seconds.
12390100215	A Fountain of Life surging with boundless vitality that instantly restores @{1} HP. Cooldown: @{2} sec.
12390100214	A Healing Potion imbued with the power of Blessing that instantly restores @{1} HP. Cooldown: @{2} sec.
12390100213	A vibrant Green Healing Potion brimming with Life that instantly restores @{1} HP. Cooldown: @{2} sec.
12390100212	A deep crimson Healing Potion that instantly restores @{1} HP. Cooldown: @{2} sec.
12390100211	A golden Yellow Healing Potion that instantly restores @{1} HP. Cooldown: @{2} sec.
12390100210	A bright Red Healing Potion that instantly restores @{1} HP. Cooldown: @{2} sec.
12390100209	A vibrant Green Healing Potion that instantly restores @{1} HP. Cooldown: @{2} sec.
12390100208	Restores the character's Life by @{1} HP per second for @{2} sec. Cooldown: @{3} sec.
12390100207	Restores the character's Life, instantly restoring @{1}% HP. Cooldown: @{2} sec.
12390100206	Restores Character HP. Instantly restores @{1} HP. Cooldown: @{2} seconds
12390100205	Magical Stickers that can be used to decorate your Profile once obtained
12390100204	A luxurious ring set with a diamond.
12390100203	A ring made of gold.
12390100202	An ornament used to decorate clothing and fabric.
12390100201	Gloves worn on the hands that make delicate work easier.
12390100200	A magical necklace that fills your entire body with Vivify when worn.
12390100199	Wearing this on your ear fills you with a mysterious power.
12390100198	A ring imbued with mysterious magic.
12390100197	Boots crafted by Goibne for a wager with his bitter rival, Dov.
12390100196	Boots blessed by the earth through Fey, son of Mjolnir.
12390100195	Lightweight yet sturdy boots reinforced with iron plates around the ankles to protect the feet from impacts.
12390100194	Long boots made of sturdy fabric.
12390100193	Steel boots designed with protection in mind, without regard for practicality or comfort.
12390100192	Long boots that protect the ankles.
12390100191	Shoes that are easy to put on but offer little protection.
12390100190	A cloak once worn by Vali, one of Odin's sons. Though blind, he slew the warrior Hodr. It bears the marks of Vali's struggle.
12390100189	Made from the shoulder section of a suit of armor, this protective shoulder covering offers considerable protection.
12390100188	A cloak that dramatically increases the wearer's chances of survival in any situation.
12390100187	A cloak that gives its wearer a menacing aura.
12390100186	Made of sturdy fabric, this cloak covers the neck, shoulders, and back for added protection.
12390100185	A scarf-like cloak.
12390100184	A hooded Muffler that protects the shoulders and head.
12390100183	Clothing made from high-quality fabric.
12390100182	Armor woven from sturdy Metal.
12390100181	Armor made from sturdy Metal.
12390100180	A coat made from soft animal fur. It has drawn heavy criticism from conservation groups, so please be kind to animals. Comes with a powerful defensive special effect.
12390100179	A coat made from soft animal fur. It has drawn heavy criticism from conservation groups, so please be kind to animals. Comes with a powerful damage-dealing special effect.
12390100178	A coat made from soft animal fur. It has drawn heavy criticism from conservation groups, so please be kind to animals.
12390100177	Clothing made especially for Adventurers.
12390100176	A knee-length coat that protects against the cold, though it gets very hot in summer.
12390100175	An inexpensive leather jacket that develops a distinctive patina with age.
12390100174	A pure cotton garment that is exceptionally comfortable to wear.
12390100173	A symbolic shield bearing the will of God, bestowed directly through a divine messenger.
12390100172	An extremely large and heavy shield.
12390100171	A shield used in battle by Gna, an attendant of Frigg, during her time as a Valkyrie. It radiates the fighting spirit of a Valkyrie, a divine warrior.
12390100170	A stone shield obtained by Thor after he slew Hrungnir, king of the giants.
12390100169	A somewhat rugged-looking shield with its entire front covered in spikes.
12390100168	A piece of defensive equipment made from sturdy Metal.
12390100167	An Easy-to-make, easy-to-use round shield that is widely used.
12390100166	A shield that can block enemy attacks.
12390100165	A katar said to have been created by a Lich who gathered the resentment of the dead.
12390100164	A katar with a double-layered blade. Its cuts leave wounds that cannot be stitched closed, slowly leading its victims to death.
12390100163	A katar designed for assassination that seeks out an enemy's weak points.
12390100162	An Undead katar made from the bones of Osiris and shrouded in an aura of death.
12390100161	A katar made from sharp, thorny vines.
12390100160	A weapon fitted with numerous blades.
12390100159	A katar crafted using ancient secret arts. Its blades constantly vibrate.
12390100158	A katar designed to allow easy movement.
12390100157	A bow adorned with pure white wings as beautiful as a peacock's fanned tail.
12390100156	A bow shining with holy radiance that can Launch searing arrows of light to pierce the darkness and bring hope and salvation.
12390100155	A bow made from animal horns, offering high damage and accuracy.
12390100154	Its accurate shots and high damage make it a favorite among its users.
12390100153	A massive bow that looks difficult to handle.
12390100152	A bow made from a blend of various materials, designed to deal high damage.
12390100151	A bow that does not deal much damage but is easy to use.
12390100150	A long staff carved in the likeness of a goddess.
12390100149	Adorned with a golden dragon fragment that controls time and space and a Crystal orb brimming with immense magic. It looks impressive, but it's incredibly heavy.
12390100148	When swung, it unleashes a devastating wave of energy that tears across the battlefield. Only a truly fearless hero can master its violent divine power.
12390100147	A staff said to have been created by a great mage. Its power approaches that of a god.
12390100146	A staff forged from lost souls.
12390100145	A staff covered in ancient runes that can unleash powerful elemental magic.
12390100144	A staff made from a mistletoe branch and imbued with the power of nature.
12390100143	A short pine staff entwined with fresh green vines, with a dormant Forest Crystal set into its head.
12390100142	A hypnotist's wand that uses hypnosis to make novices feel like great mages.
12390100141	A staff made from the skull of a powerful Lich. An aura of Curse continually pours from it.
12390100140	A staff jointly created by the Mage Guild and the Church for ascetic practitioners.
12390100139	A wand inhabited by a wind spirit.
12390100138	A wand steeped in an evil aura.
12390100137	A Rod containing magical powers.
12390100136	A weapon more powerful than an ordinary wand.
12390100135	A wand imbued with magical power.
12390100134	A light, compact wand.
12390100133	A club made of mithril.
12390100132	A club made of gold.
12390100131	A club with iron chains hanging from it.
12390100130	An imposing club adorned with hanging iron chains.
12390100129	A large club with a truly vicious appearance.
12390100128	A club that makes each blow feel like several clubs striking at once.
12390100127	A club that can inflict Stun when it strikes.
12390100126	An iron club capable of delivering a crushing blow.
12390100125	A wooden club that anyone can use with ease.
12390100124	A battle axe with a long blade. Its reinforced head is secured to a thick handle, giving it tremendous power in close combat.
12390100123	An enormous axe so massive and heavy that even "oversized" fails to describe it.
12390100122	Shaped like a guillotine used to behead the condemned.
12390100121	A massive two-handed axe with an enormous blade that strikes fear into all who see it.
12390100120	An axe imbued with demonic power.
12390100119	An axe capable of cutting through anything.
12390100118	An extremely powerful hammer.
12390100117	A two-handed axe used in battles against multiple foes.
12040000000	Stellar Matrix
12040000001	Oracle Star Chain
12040000002	Spacetime Star Ring
12390100116	An axe stained with blood from being swung across the battlefield, radiating a terrifying bloodlust.
12390100115	An axe with enhanced power.
12390100114	An axe finished entirely in red, giving it a refined appearance.
12390100113	An axe designed to overcome the slow attack speed common to axes.
