template-history:10110300878	Dive toward a designated location within 11 meters. Upon landing, inflict a 22%【Slow】 for 33 seconds and deal Neutral melee Physical DMG equal to PATK * 44% to up to 55 enemies within a 66-meter radius. For every 77% ASPD, DMG Bonus increases by 88%, Active for up to 99% ASPD. Also inflict 【Stun】 for 110 seconds. For each enemy hit, gain a 【Shield】 equal to 121% of max HP for 132 seconds, up to 143%.	11m以内の指定地点へ急降下します。着地時、半径66m以内の最大55体の敵へ33秒間22%【減速】を付与し、PATK * 44%の無属性近接物理ダメージを与えます。ASPDが77%上昇するごとにダメージボーナスが88%増加し、最大99% ASPDまで有効です。さらに110秒間【スタン】を付与します。敵1体に命中するごとに、最大HPの121%に相当する【シールド】を132秒間獲得し、最大143%まで獲得できます。
template-history:10110300879	Swing your Weapon horizontally to unleash a blade of air, dealing 11 hits of Neutral melee Physical DMG totaling PATK * 22% to up to 33 enemies within a 44-meter radius. For every 55% ASPD, this attack gains 66% DMG Bonus, Active up to 77% ASPD. Increases your MSPD by 88% for 99 seconds. This skill is treated as a Normal Attack, with 110% ASPD scaling.	武器を横薙ぎに振って衝撃刃を放ち、半径44m以内の最大33体の敵へ、合計PATK * 22%の無属性近接物理ダメージを11ヒット与えます。ASPDが55%上昇するごとに、この攻撃のダメージボーナスが66%増加し、最大77% ASPDまで有効です。99秒間、移動速度が88%増加します。このスキルは通常攻撃として扱われ、ASPD補正は110%です。
template-history:10110300880	Harness wind pressure to Enhance yourself. For 11 seconds after casting this skill, the percentage damage multipliers for skills and Basic Attack increase by 22%.	風圧を利用して自身を強化する。スキル発動後11秒間、スキルおよび通常攻撃の割合ダメージ倍率が22%増加する。
template-history:10110300881	Two-handed Spear skill. Charge up to generate spiraling energy, then hurl your Spear at the target, dealing Neutral ranged Physical damage equal to Physical ATK * 11% to the targeted enemy within 22 meters. Pulls the enemy in front of you and inflicts 【Immobilize】 for 33 seconds.	両手槍スキル。力を溜めて螺旋エネルギーを生成し、22m以内の対象へ槍を投げ、物理攻撃力 * 11%の無属性遠距離物理ダメージを与えます。敵を自身の前へ引き寄せ、33秒間【移動不能】を付与します。
template-history:10110300882	Two-handed Spear skill. Consumes 11 charges of 【Hundred Spears】 to summon a barrage of spears toward the locked target, dealing 22 hits of Neutral ranged Physical damage totaling Physical ATK*33% to up to 44 enemies within a 55m*66m area in front of you. Restores 77 charges of 【Hundred Spears】 every 88 seconds.	両手槍スキル。【ハンドレッドスピア】のチャージを11消費し、ロックした対象へ槍の雨を召喚します。前方55m*66m範囲内の最大44体の敵へ、合計物理攻撃力*33%となる22ヒットの無属性遠距離物理ダメージを与えます。88秒ごとに【ハンドレッドスピア】のチャージを77回復します。
template-history:10110300883	Two-Handed Spear skill. Consumes 11 stack of 【Enhance Hundred Spear Pierce】 charge to summon a barrage of Spears toward the locked target, dealing 22 hits of Neutral ranged Physical damage equal to Physical Attack*33% in total to up to 44 enemies within a 55m*66m area in front of you.	両手槍スキル。【強化ハンドレッドスピアピアース】のチャージを11スタック消費し、ロックした対象へ槍の雨を召喚します。前方55m*66m範囲内の最大44体の敵へ、合計物理攻撃力*33%となる22ヒットの無属性遠距離物理ダメージを与えます。
template-history:10110300884	A skill exclusive to two-handed spears. Deals 11 hits totaling Physical ATK*22% as Neutral ranged Physical damage to an ST target within 33m. Gain 44 stack(s) of 【Hundred Spear Pierce】 charge for every 55 HIT(s) on the target.	両手槍専用スキル。33m以内の単体対象へ、合計物理攻撃力*22%となる11回の無属性遠距離物理ダメージを与えます。対象への55回の命中ごとに【ハンドレッドスピアピアース】のチャージを44スタック獲得します。
template-history:10110300885	Drive your Weapon forcefully into the ground, unleashing a massive shockwave toward the locked-on target that deals 11 hits of Neutral Ranged Physical damage equal to PATK * 22% in total to up to 33 enemies within a 44m × 55m area in front of you (Luck Resonance 66%), inflicting Knock-Up and 【Immobilize】 for 77 seconds. You gain 【Furious Storm】. 【Furious Storm】: Removes all current 【Rain of Spears】 charges and grants 88 stacks of 【Hundred Spear - Enhance】 charges.	武器を力強く地面へ突き立て、ロックオンした対象へ巨大な衝撃波を放ち、前方44m × 55m範囲内の最大33体の敵へ、合計PATK * 22%の無属性遠距離物理ダメージを11ヒット与えます（LUK共鳴 66%）。対象を打ち上げ、77秒間【移動不能】を付与します。自身は【フューリアスストーム】を獲得します。【フューリアスストーム】：現在の【レインオブスピア】チャージをすべて解除し、【ハンドレッドスピア - 強化】のチャージを88スタック獲得します。
template-history:10110300886	When casting 【Rift Impact】, Transfigure into an electronic dragon, increasing the percentage damage multiplier by 11% and inflicting 【Stun】 on Enemy Team units HIT for 22 seconds.	【リフトインパクト】発動時、電子ドラゴンへ変身し、ダメージ倍率を11%増加させ、命中した敵チームユニットに22秒間【スタン】を付与する。
template-history:10110300887	【Wind-Pressure Blade】becomes 【Dragon Claw Slam】. The percentage damage multiplier bonus that Wind-Pressure Blade grants to skills and Normal Attacks gains an Extra 11%.	【ウィンドプレッシャーブレード】が【ドラゴンクロースラム】に変化します。ウィンドプレッシャーブレードがスキルと通常攻撃に付与するダメージ倍率ボーナスが、さらに11%増加します。
template-history:10110300888	For 11 seconds after casting 【Wind-Pressure Blade】 or 【Dragon Claw Strike】, Enter the 【Dragon Transformation】 state: 【Cleaving Slash】 transforms into 【Dragon Tail Sweep】, increasing its damage multiplier by 22%.	【ウィンドプレッシャーブレード】または【ドラゴンクローストライク】使用後11秒間、【ドラゴン変身】状態になります。【クリービングスラッシュ】が【ドラゴンテイルスイープ】に変化し、ダメージ倍率が22%増加します。
template-history:10110300889	While in the 【Dragon Form】 state, each HIT on an enemy with 【Cleaving Slash】 has a Chance to reset 【Sky-Rending Impact】's cooldown. The Chance increases with each skill cast. This can only trigger once per 【Dragon Form】.	【ドラゴン変身】状態中、【クリービングスラッシュ】が敵に命中するたび、【スカイレンディングインパクト】のクールダウンがリセットされる確率が発生します。この確率はスキルを使用するたびに上昇します。1回の【ドラゴン変身】につき1度だけ発動します。
template-history:10110300890	【Phantom Thrust】's percentage damage multiplier increases by 11%. If Player is dead within 22 seconds of being HIT, 【Phantom Thrust】's cooldown is immediately reset.	【ファントムスラスト】のダメージ倍率が11%増加します。命中後22秒以内にプレイヤーが死亡すると、【ファントムスラスト】のクールダウンが即座にリセットされます。
template-history:10110300891	After using 【Sonic Burst】, you gain Musical Note for 11 seconds. When 【Hundred Spear - Enhance】 hits, it adds 22 stacks of Musical Note and refreshes the duration. Upon reaching 33 stacks, your next 【Hundred Spear - Enhance】 becomes 【Ultimate Hundred Spear】, striking from multiple directions, and its percentage damage multiplier increases by 44%.	【ソニックバースト】使用後、11秒間【音符】を獲得します。【ハンドレッドスピア - 強化】が命中すると、【音符】を22スタック追加して持続時間を更新します。33スタックに達すると、次の【ハンドレッドスピア - 強化】が【アルティメットハンドレッドスピア】となり、複数方向から攻撃し、割合ダメージ倍率が44%増加します。
template-history:10110300892	The percentage damage multiplier of all forms of 【Rain of Spears】 is increased by 11%. The number of 【Precision Thrust】 casts required to gain 22 stacks of 【Rain of Spears】 Charge is reduced from 33 to 44.	すべての形態の【レインオブスピア】のダメージ倍率が11%増加します。22スタックの【レインオブスピア】チャージを獲得するために必要な【レインオブスピア】の使用回数が、33回から44回に減少します。
template-history:10110300893	After triggering 【Furious Storm】, the percentage damage multiplier of 【Hundred Spear - Enhance】 increases by 11%.	【フューリアスストーム】発動後、【ハンドレッドスピア - 強化】のダメージ倍率が11%増加します。
template-history:10110300894	Dagger-only skill. The user's shadow transforms into illusory blades that swiftly circle them once, dealing Neutral melee Physical damage equal to PATK*11%*(22+ASPD*33%) to up to 44 enemies within a 55-meter radius. The user gains [Endure] while casting this skill.	短剣専用スキル。使用者の影が幻影の刃へ変化し、素早く周囲を1周して55m範囲内の最大44体の敵へPATK*11%*(22+ASPD*33%)の無属性近接物理ダメージを与えます。使用中は[インデュア]を獲得します。
template-history:10110300895	Requires a Dagger. Your shadow transforms into illusory blades and rapidly circles you, dealing a total of Physical ATK*11%*(22+Attack Speed*33%) Neutral melee Physical damage to up to 44 enemies within a 55-meter radius. You gain 【Endure】 while casting this skill.	短剣が必要です。自身の影が幻影の刃へ変化して素早く周囲を回り、55m範囲内の最大44体の敵へ合計物理攻撃力*11%*(22+攻撃速度*33%)の無属性近接物理ダメージを与えます。使用中は【インデュア】を獲得します。
template-history:10110300896	Dagger-exclusive skill. Casting 【Shadow Guard】, 【Thousand Shadows】, or 【Circling Shadow】 will reset this skill's cooldown. Choose a direction and dash in the Format of a phantom, gaining 11 meters of Movement and dealing Neutral melee Physical damage equal to PATK*22% to up to 33 enemies within a rectangular area 44 meters wide and 55 meters long in that direction. While casting this skill, you gain 【Endure】.	短剣専用スキル。【シャドウガード】、【サウザンドシャドウ】、【サークリングシャドウ】使用時、このスキルのクールダウンがリセットされます。方向を選び、幻影となって11m移動し、その方向の幅44m・長さ55mの長方形範囲内の最大33体の敵へPATK*22%の無属性近接物理ダメージを与えます。使用中、【インデュア】を獲得します。
template-history:10110300897	Dagger-exclusive skill. Summon countless shadows to attack enemies, dealing a total of PATK*11%*(22+ASPD*33%) Neutral melee Physical damage to up to 44 enemies within a 55-meter radius. Gain 【Endure】 while casting this skill.	短剣専用スキル。無数の影を召喚して敵を攻撃し、55m範囲内の最大44体の敵へ、合計PATK*11%*(22+ASPD*33%)の無属性近接物理ダメージを与えます。このスキルの使用中は【インデュア】を獲得します。
template-history:10110300898	Dagger-exclusive skill. Command a shadow to stomp down from above, dealing total Neutral melee Physical damage equal to PATK*11%*(22+ASPD*33%) to up to 44 enemies within a 55-meter radius. Gain [Endure] while casting this skill.	短剣専用スキル。影に上空から踏みつけさせ、55m範囲内の最大44体の敵へ、合計PATK*11%*(22+ASPD*33%)の無属性近接物理ダメージを与えます。このスキルの使用中は[インデュア]を獲得します。
template-history:10110300899	Dagger-only skill. Initiate several shadow slashes around you, dealing a total of PATK*11%*(22+ASPD*33%) Neutral melee Physical damage to up to 44 enemies within a 55-meter radius. You remain [Invincible] during this time. Immediately refreshes [Shadow Guard].	短剣専用スキル。自身の周囲へ複数の影斬りを放ち、55m範囲内の最大44体の敵へ合計PATK*11%*(22+ASPD*33%)の無属性近接物理ダメージを与えます。効果中は[無敵]です。即座に[シャドウガード]をリフレッシュします。
template-history:10110300900	Stores 11 stacks every 22 sec, up to 33 stacks. Dash to a position 44m in front of a targeted ST enemy within 55m, reducing their Movement Speed by 66% for 77 sec and dealing Physical ATK * 88% as Neutral melee Physical damage. Immediately gain 99 Blade stacks. The number of blades in the next Cross Ripper Slasher is multiplied by 110, and each hit deals 121% more damage.	22秒ごとに11スタック蓄積し、最大33スタックまで。55m以内の対象単体の敵の前方44m地点へダッシュし、77秒間移動速度を66%低下させ、物理攻撃力 * 88%の無属性近接物理ダメージを与えます。即座にブレードを99スタック獲得します。次のクロスリッパースラッシャーのブレード数は110倍になり、各ヒットのダメージが121%増加します。
template-history:10110300901	Katar-exclusive skill. Throws a row of Rolling Cutter blades, dealing blade count (minimum 11) * PATK * 22% * (33 + ASPD * 44%) as Neutral melee Physical damage to the targeted ST enemy within 55 meters. At 66 blades, resets this skill's cooldown.	カタール専用スキル。ローリングカッターの刃を一列に投げ、55m以内の指定単体の敵へ、刃数（最低11）* PATK * 22% * (33 + ASPD * 44%)の無属性近接物理ダメージを与えます。刃が66個になると、このスキルのクールダウンをリセットします。
template-history:10110300902	Katar-exclusive skill. Quickly spin in place, dealing PATK*11%*(22+ASPD*33%） Neutral melee Physical damage to up to 44 enemies within a 55-meter radius, and gain 66 Cross Ripper Slasher blades, up to 77. This skill is considered a Normal Attack.	カタール専用スキル。その場で素早く回転し、55m範囲内の最大44体の敵へPATK*11%*(22+ASPD*33%）の無属性近接物理ダメージを与え、クロスリッパースラッシャーの刃を66個獲得します。最大77個。このスキルは通常攻撃として扱われます。
template-history:10110300903	After casting 【Dark Illusion】, gain 11% Move Speed and 22 Slow Resistance for 33 sec. Also Silences the target for 44 sec.	【ダークイリュージョン】発動後、33秒間、移動速度+11%と減速耐性+22を獲得する。さらに対象を44秒間沈黙状態にする。
template-history:10110300904	When casting 【Cross Ripper Slasher】, the blade transforms into a disc of light, and 【Cross Ripper Slasher】's percentage damage multiplier increases by 11%.	【クロスリッパースラッシャー】発動時、刃が光の円盤へと変化し、【クロスリッパースラッシャー】の割合ダメージ倍率が11%増加する。
template-history:10110300905	After using [Rolling Cutter], MSPD increases by 11% for 22 seconds. [Rolling Cutter]'s percentage damage multiplier increases by 33%, and its effect radius increases by 44 m. 	[ローリングカッター]使用後、22秒間、移動速度が11%増加する。[ローリングカッター]のダメージ倍率が33%増加し、効果半径が44m拡大する。
template-history:10110300906	When the 【Enhance Camouflage】 status is removed by dealing or taking damage, unleash a ring of discs around yourself, dealing Neutral melee Physical damage equal to Physical ATK * 11% to up to 22 enemies within a 33-meter radius and reducing their Movement Speed by 44% for 55 seconds.	【強化カモフラージュ】状態がダメージを与える、または受けることで解除された時、自身の周囲へディスクの輪を放ち、33m範囲内の最大22体の敵へ物理攻撃力 * 11%の無属性近接物理ダメージを与え、55秒間、移動速度を44%減少させます。
template-history:10110300907	Using 【Shadow Command】, 【Thousand Shadows】, or 【Circling Shadow】 grants 【Shadow Chain】 for 11 sec, stacking up to 22 times. While 【Shadow Chain】 is active, damage dealt increases by 33% per stack.	【シャドウコマンド】、【サウザンドシャドウ】、【サークリングシャドウ】を使用すると11秒間【シャドウチェイン】を獲得し、最大22スタックまで重複する。【シャドウチェイン】発動中、1スタックにつき与ダメージが33%増加する。
template-history:10110300908	The shadow left by 【Move back Shadow Echo】 mimics your 【Piercing Shadow】, dealing 11% of the original damage.	【バックスライド・シャドウエコー】が残した影が【ピアーシングシャドウ】を模倣し、元の11%のダメージを与える。
template-history:10110300909	【Shadow Pierce】 also grants you a stack of 【Delusion】 for 11 sec. 【Delusion】: Kill an enemy while this effect is active to immediately reduce 【Shadow Pierce】's cooldown by 22%.	【シャドウピアース】使用時、自身に11秒間【幻惑】を1スタック付与します。【幻惑】：効果中に敵を倒すと、【シャドウピアース】のクールダウンが即座に22%短縮されます。
template-history:10110300910	Increases the effect radius of 【Shadow Guard】, 【Thousand Shadows】, and 【Circling Shadow】 by 11 m and their percentage damage multipliers by 22%.	【シャドウガード】、【サウザンドシャドウ】、【サークリングシャドウ】の効果範囲を11m拡大し、割合ダメージ倍率を22%増加させる。
template-history:10110300911	Summons soul notes and Launches 11 notes at a targeted ST enemy within 22 meters, dealing 33 hits of Ghost-property ranged magic damage equal to Magic ATK *44%. While in the 【Reading】 state, consumes 55 stacks of 【Pages】 to cast this skill one Extra time. While in the 【Intensified Telekinesis】 state, each note can ricochet up to 66 times within 77 meters of the target, with damage to subsequent targets reduced by 88%.	魂の音符を召喚し、22m以内の指定した単体の敵へ11個の音符を放ち、魔法攻撃力 *44%の念属性遠距離魔法ダメージを33ヒット与えます。【リーディング】状態では、【ブックページ】を55スタック消費して、このスキルを追加で1回発動します。【インテンス・テレキネシス】状態では、各音符が対象から77m以内で最大66回跳ね返り、2体目以降へのダメージは88%減少します。
template-history:10110300912	Shocks and imprisons targets with music, enveloping 11 enemies within 22 meters and dealing Ghost Ranged Magic DMG equal to MATK * 33%. The targets become 【Immobilize】 for 44 seconds and gain 【Prison】 for 55 seconds, granting the caster a 66% DMG Bonus against them. When a target takes damage from 【Soul Expansion】 within 77 seconds, it triggers 88 instance of Ghost Ranged Magic DMG equal to MATK * 99% within a 110-meter radius. This can trigger up to 121 times every 132 seconds.	音楽で対象へ衝撃を与えて拘束し、22m以内の敵11体を包み込み、MATK * 33%の念属性遠距離魔法ダメージを与えます。対象へ44秒間【移動不能】、55秒間【監獄】を付与し、使用者が対象へ与えるダメージを66%増加させます。77秒以内に対象が【ソウルエクスパンション】のダメージを受けると、110m以内にMATK * 99%の念属性遠距離魔法ダメージを88回発生させます。132秒ごとに最大121回発動します。
template-history:10110300913	Unleashes psychic power, granting you the 【Intense Telekinesis】 state for 11 sec. While active, your Ghost damage increases by 22%, Soul Burst Cooldown is reduced by 33%, and the acquisition rate of Telekinetic Orbs increases by 44%.	念動力を解放し、自身に11秒間【インテンス・テレキネシス】状態を付与します。効果中、念属性ダメージが22%増加し、【ソウルバースト】のクールダウンが33%短縮され、テレキネティックオーブの獲得速度が44%増加します。
template-history:10110300914	Condense ice to unleash Ice Fog, dealing Water Ranged Magic damage equal to MATK * 11% to up to 22 enemies within a designated 33-meter-radius area within 44 meters.	氷を凝縮してアイスフォグを放ち、44m以内にある半径33mの指定範囲内の最大22体の敵へ、MATK * 11%の水属性遠距離魔法ダメージを与えます。
template-history:10110300915	Unleashes a Burst of frost, dealing Water Ranged Magic damage equal to MATK * 11% to up to 22 enemies within a 33-meter radius of the target within 44 meters of You (Dexterity Resonance 55%), with a 66% Chance to inflict 【Frozen】 for 77 seconds. While in the 【Reading】 state, consumes 88 stacks of 【Book Page】 to cast this skill 1 Extra time.	冷気を爆発させ、自身から44m以内の対象を中心とする半径33m範囲内の最大22体の敵へMATK * 11%の水属性遠距離魔法ダメージを与えます（DEX共鳴 55%）。66%の確率で77秒間【凍結】を付与します。【リーディング】状態では、【ブックページ】を88スタック消費して、このスキルを追加で1回発動します。
template-history:10110300916	Concentrates Earth Element energy, dealing Earth Ranged Magic damage equal to MATK * 11% to up to 22 enemies within a 33-meter radius of the target within 44 meters of You.	地元素のエネルギーを集中させ、自身から44m以内にある対象から半径33mの範囲内の最大22体の敵へ、MATK * 11%の地属性遠距離魔法ダメージを与えます。
template-history:10110300917	Causes the earth to rise, dealing Earth Ranged Magic damage equal to MATK * 11% to up to 22 enemies in a 33-meter by 44-meter area in front of You (Dexterity Resonance 55%), with a 66% Chance to inflict 【Petrify】 for 77 seconds. Also reveals targets in 【Hiding】. While in the 【Reading】 state, consumes 88 stacks of 【Book Page】 to cast this skill 1 Extra time.	地面を隆起させ、自身の前方33m×44m範囲内の最大22体の敵へMATK * 11%の地属性遠距離魔法ダメージを与えます（DEX共鳴 55%）。66%の確率で77秒間【石化】を付与し、【ハイディング】状態の対象も暴きます。【リーディング】状態では、【ブックページ】を88スタック消費して、このスキルを追加で1回発動します。
template-history:10110300918	Unleashes flames that burn enemies, dealing Fire Ranged Magic damage equal to MATK * 11% to up to 22 enemies within a 33-meter radius of the target within 44 meters of You.	炎を放って敵を焼き、自身から44m以内にある対象から半径33mの範囲内の最大22体の敵へ、MATK * 11%の火属性遠距離魔法ダメージを与えます。
template-history:10110300919	Summons a Meteor, dealing Fire Ranged Magic damage equal to MATK * 11% to up to 22 enemies within a 33-meter radius of the target within 44 meters of You (Dexterity Resonance 55%), with a 66% Chance to trigger Meteorite. While in the 【Reading】 state, consumes 77 stacks of 【Book Page】 to cast this skill 1 Extra time.	メテオを召喚し、自身から44m以内の対象を中心とする半径33m範囲内の最大22体の敵へMATK * 11%の火属性遠距離魔法ダメージを与えます（DEX共鳴 55%）。66%の確率でメテオライトを発動します。【リーディング】状態では、【ブックページ】を77スタック消費して、このスキルを追加で1回発動します。
template-history:10110300920	Throws a bolt of chain lightning, dealing Wind Ranged Magic damage equal to MATK * 11% to the designated ST enemy within 22 meters and up to 33 Other enemies within 44 meters of the target.	連鎖する雷撃を放ち、22m以内の指定した単体の敵および対象から44m以内の他の敵最大33体に、魔法攻撃力*11%の風属性遠距離魔法ダメージを与える。
template-history:10110300921	Unleashes the power of thunder, dealing Wind Ranged Magic damage equal to MATK * 11% to up to 22 enemies within a 33-meter radius of the target within 44 meters of You (Dexterity Resonance 55%), with a 66% Chance to inflict 【Stun】 for 77 seconds. While in the 【Reading】 state, consumes 88 stacks of 【Book Page】 to cast this skill 1 Extra time.	雷の力を解き放ち、自身から44m以内の対象を中心とする半径33m範囲内の最大22体の敵へMATK * 11%の風属性遠距離魔法ダメージを与えます（DEX共鳴 55%）。66%の確率で77秒間【スタン】を付与します。【リーディング】状態では、【ブックページ】を88スタック消費して、このスキルを追加で1回発動します。
template-history:10110300922	Summons a massive Comet from space, dealing Neutral Ranged Magic damage equal to MATK * 11% to up to 22 enemies within a 33-meter radius of the target within 44 meters of You (Dexterity Resonance 55%). While in the 【Reading】 state, consumes 66 stacks of 【Book Page】 to cast this skill 1 Extra time.	宇宙から巨大なコメットを召喚し、自身から44m以内の対象を中心とする半径33m範囲内の最大22体の敵へMATK * 11%の無属性遠距離魔法ダメージを与えます（DEX共鳴 55%）。【リーディング】状態では、【ブックページ】を66スタック消費して、このスキルを追加で1回発動します。
template-history:10110300923	Sequentially deals Water, Fire, Earth, and Wind Ranged Magic damage totaling MATK * 11% over 22 hits to up to 33 enemies within a 44-meter radius of the target within 55 meters of You, while applying 【Pull】. Each attack has a 66% Chance to inflict 【Frozen】, 【Meteorite】, 【Petrify】, or  【Stun】 . This skill is guaranteed to inflict at least 1 of these Status Effects. While in the 【Reading】 state, consumes 77 stacks of 【Book Page】 to cast this skill 1 Extra time.	水、火、地、風属性の遠距離魔法ダメージを順番に与えます。自身から55m以内の対象を中心とする半径44m範囲内の最大33体の敵へ、22ヒット合計MATK * 11%のダメージを与えながら【引き寄せ】ます。各攻撃は66%の確率で【凍結】、【メテオライト】、【石化】、または 【スタン】 を付与します。このスキルは必ずこれらの状態異常のうち少なくとも1つを付与します。【リーディング】状態では、【ブックページ】を77スタック消費して、このスキルを追加で1回発動します。
template-history:10110300924	Deals Neutral Magic damage equal to MATK * 11% to up to 22 Enemy Team targets within a 33-meter radius of the target within 44 meters of You.	自身から44m以内の対象から半径33m以内の敵チーム最大22体に、魔法攻撃 * 11%の無属性魔法ダメージを与える。
template-history:10110300925	Uses Soul Buster to gather all Musical Notes, dealing Ghost Ranged Magic damage equal to MATK * 11% over 22 hits to the designated ST enemy within a 33-meter radius of You and up to 44 enemies within 55 meters of the target (Dexterity Resonance 66%), while continuously applying 【Pull】. It then Terminate with an explosion, dealing Ghost Ranged Magic damage equal to MATK * 77% over 88 hits (Dexterity Resonance 66%). While in the 【Reading】 state, consumes 99 stacks of 【Book Page】 to cast this skill 110 Extra times.	ソウルバスターで全ての音符を集め、自身から半径33m以内の指定した単体の敵と、その対象から55m以内の最大44体の敵へ、MATK * 11%の念属性遠距離魔法ダメージを22ヒット与えます（DEX共鳴 66%）。同時に継続して【引き寄せ】ます。その後、爆発して終了し、MATK * 77%の念属性遠距離魔法ダメージを88ヒット与えます（DEX共鳴 66%）。【リーディング】状態では、【ブックページ】を99スタック消費して、このスキルを追加で110回発動します。
template-history:10110300926	The Warlock periodically gathers musical energy, automatically generating 11 【Psychokinetic Astral Body】 every 22 seconds, up to 33. If 44 【Psychokinetic Astral Body】 are Owned when 【Soul Expansion】 hits, all 【Psychokinetic Astral Body】 will Launch. Each deals Ghost Ranged Magic damage equal to MATK * 55% to the target enemy.	ウォーロックは周期的に音楽エネルギーを集め、22秒ごとに【念動アストラルボディ】を11個自動生成します。最大33個まで。【ソウルエクスパンション】命中時に【念動アストラルボディ】を44個所持していると、すべての【念動アストラルボディ】を放ちます。それぞれ対象の敵へMATK * 55%の念属性遠距離魔法ダメージを与えます。
template-history:10110300927	Replaces 【Soul Expansion】 with 【Voice of the Soul】, increasing each Musical Note's skill multiplier by 11%. During 【Intense Telekinesis】, each Musical Note can ricochet up to 22 times among targets within 33 meters, with damage to subsequent targets reduced by 44%.	【ソウルエクスパンション】を【ボイスオブザソウル】へ置き換え、各音符のスキル倍率を11%増加させます。【インテンス・テレキネシス】中、各音符は33m以内の対象間を最大22回跳ね返り、2体目以降の対象へのダメージは44%減少します。
template-history:10110300928	Replaces 【White Imprison】 with 【Resonance Focus】, increasing the duration of 【Immobilize】 by 11%. When the target takes damage from 【Soul Expansion】 within 22 seconds, triggers 33 instance of Ghost Ranged Magic damage equal to MATK * 44% in a 55-meter radius, up to 66 times every 77 seconds.	【ホワイトインプリズン】を【レゾナンスフォーカス】へ置き換え、【移動不能】の持続時間を11%増加させます。対象が22秒以内に【ソウルエクスパンション】のダメージを受けると、55m範囲内へMATK * 44%の念属性遠距離魔法ダメージを33回発生させます。77秒ごとに最大66回発動できます。
template-history:10110300929	【Psychic Astral Body】 is replaced with 【Neon Spotlight】, acquisition efficiency increases by 11%, and ST damage becomes circular AoE damage within a 22-meter radius.	【サイキックアストラルボディ】が【ネオンスポットライト】に置き換わり、獲得効率が11%増加します。また、単体ダメージが半径22mの円形範囲ダメージに変化します。
template-history:10110300930	Replaces 【Gravitational Impact】 with 【Finale Impact】, increasing the skill multiplier of the first 11 hits by 22% and the Finishing Blow multiplier by 33%. Reduces MSPD. of damaged enemies by 44% for 55 seconds.	【グラビテーショナルインパクト】を【フィナーレインパクト】へ置き換え、最初の11ヒットのスキル倍率を22%、フィニッシュブローの倍率を33%増加させます。ダメージを受けた敵の移動速度を55秒間44%低下させます。
template-history:10110300931	After casting 【Destructive Flame】, 【Ice Fog】, 【Chain Lightning】, or 【Petrify Curse】 11 times, You gain 22 stack of Elemental Attunement, up to 33 stacks.	【デストラクティブフレイム】、【アイスフォグ】、【チェインライトニング】、【ペトリファイカース】のいずれかを11回使用するたび、エレメンタルアチューンメントを22スタック獲得します。最大33スタック。
template-history:10110300932	Elemental Attunement will Enhance 【Comet】. After 【Comet】 is cast, it triggers 4 Extra small Meteors that respectively deal Fire, Water, Wind, and Earth Ranged Magic damage equal to MATK * 11%.	エレメンタルアチューンメントが【コメット】を強化する。【コメット】発動後、小型隕石を追加で4個発生させ、それぞれ魔法攻撃力*11%の火・水・風・地属性遠距離魔法ダメージを与える。
template-history:10110300933	Increases the skill multiplier of each hit of 【Tetra Vortex】 by 11%. After casting it, You gain 22 stacks of Elemental Attunement.	【テトラボルテックス】の各ヒットのスキル倍率を11%増加させる。発動後、エレメンタルアチューンメントを22スタック獲得する。
template-history:10110300934	Increases the skill multiplier of 【Comet】 by 11%.	【コメット】のスキル倍率 +11%。
template-history:10110300935	Invoke Divine Light, restoring Life equal to your Magic ATK * 11% to yourself and a designated ST ally within 22 meters.	ホーリーライトを発動し、自身および22メートル以内の指定した単体の味方のHPを、魔法攻撃力*11%分回復する。
template-history:10110300936	Instantly unleashes a sacred primal chorus, restoring Life equal to Magic ATK * 11% for you and up to 22 allies within a 33-meter radius (prioritizing party Members), and granting a universal damage absorption shield equal to Magic ATK * 44% for 55 sec. While active, increases the targets' damage reduction by 66%.	聖なる原初の合唱を即座に響かせ、自身と半径33m以内の最大22人の味方（パーティメンバー優先）のHPを魔法攻撃力 * 11%回復し、魔法攻撃力 * 44%に相当する全ダメージ吸収シールドを55秒間付与します。効果中、対象のダメージ軽減が66%増加します。
template-history:10110300938	Draw a holy light magic circle with an Exorciser spell, dealing Holy ranged magic damage equal to Magic ATK*11% to up to 22 enemies within a 33-meter radius within 44 meters of you. This skill gains one Uses: every 55 seconds and can stack up to two times.	エクソシストの呪文で聖光の魔法陣を描き、自身から44m以内の指定地点を中心とする半径33mの範囲内の最大22体の敵へ魔法攻撃力*11%の聖属性遠距離魔法ダメージを与えます。このスキルは55秒ごとに使用回数：+1され、最大2回まで蓄積できます。
template-history:10110300941	When Highness Heal HITs an allied target, it triggers 【Equal Blessing】, chaining to 11 targets within 22 meters of the target. If a chained target is a party Member, they receive Extra healing.	ハイネスヒールが味方に命中した時、【イコールブレッシング】が発動し、対象から22m以内の最大11体へ連鎖する。連鎖先がパーティメンバーの場合、追加の回復を受ける。
template-history:10110300942	Every 11 casts, Highness Heal will Level-up into 【Manifestation】. When cast, it manifests a shattered Orbit and chains once to up to 22 allies within 33 meters of the target. If a chained target is a party Member, they receive Extra healing.	11回使用するたび、ハイネスヒールが【マニフェステーション】へ強化されます。使用すると砕けたオービットが具現化し、対象から33m以内の最大22人の味方へ1回連鎖します。連鎖対象がパーティメンバーの場合、追加回復を受けます。
