Index	English	Japanese_Translation
17724	Defeat Golden Thief Bug (Normal) in a party	パーティで黄金蟲（ノーマル）を倒す
17725	Form a party and defeat Baphomet on Normal.	パーティを組んでノーマル・バフォメットを倒す。
17726	Job Advance successful. Talk to the Mentor.	転職成功。教官と話す。
17727	Talk to Boya to learn the mission objective	ボヤに任務目標を聞く
17728	Use a Fly Wing to search for signs of Eddga	ハエの羽を使ってエドガの痕跡を探す
17729	Ask the professor why he went to the desert	教授が砂漠へ行った理由を尋ねる
17730	Something completely unexpected happened...	まったく予想外のことが起きた…
17731	Complete Equipment Forging with Hollgrehenn	ホルグレンと装備製造を完了
17732	Performs ${1} Basic Attacks every @{1} sec.	@{1}秒ごとに通常攻撃を${1}回実行。
17733	Reduces damage dealt by magic Extra attacks	魔法追加攻撃の与ダメージを軽減
17734	Affects your damage against Poison monsters	毒属性モンスターへのダメージに影響
17735	Affects your damage against Shadow monsters	闇属性モンスターへのダメージに影響
17736	Affects your damage against Undead monsters	不死属性モンスターへのダメージに影響
17737	Encountered an evil Boss aboard the airship	飛行船で邪悪なボスに遭遇
17738	Waiting for the recipient to Claim the gift	受取人のギフト受取待ち
17739	Dragon Coffin Island Gloom Clearance Reward	ドラゴンコフィン島の暗雲クリア報酬
17740	Current Points: <color=#63A22B>${1}</color>	現在ポイント：<color=#63A22B>${1}</color>
17741	Crafter: <color=#cd772a><u>${1}</u></color>	製作者：<color=#cd772a><u>${1}</u></color>
17742	Press and hold to open Auto Combat settings	長押しでオート戦闘設定を開く
17743	Tell Rhine about what you Learn from skills	スキルから学んだことをラインに伝える
17744	Defeat Boas and collect Snake Gallbladders*	ボアを倒して蛇胆を集める*
17745	Go to your room at the Inn and Relax in bed	宿屋の自室でベッドに休む
17746	Reward Count refreshes every Monday at 5:00	報酬回数は毎週月曜5:00に更新
17747	You have been successfully Revived by ${1}!	${1}に復活してもらいました！
17748	Appearance Shop - Direct Purchase - Outfits	外見ショップ - 直接購入 - 衣装
17749	Enhance Normal Attack for sustained damage.	通常攻撃を強化して継続ダメージ。
17750	Self-enhancement specialized for ST combat.	単体戦闘向けの自己強化。
17751	I Discover a great item! Come check it out!	すごいアイテムを見つけた！見に来て！
17752	Disable the Trade Market and Stall Function	取引市場と露店機能を無効化
17753	Can be obtained from Daily Activity Chests.	デイリー活動宝箱から入手可能。
17754	Your balance is insufficient. Go to Top Up?	残高が不足しています。チャージしますか？
17755	Enter a group name (up to seven characters)	グループ名を入力（7文字以内）
17756	Call all Members in the team to follow you?	チームメンバー全員に追従を呼びかけますか？
17757	Parties cannot Request to Join during Misc.	その他モード中はパーティ参加申請できません。
17758	Kafra · Battle of the Survivors Rank Reward	カプラ・サバイバルバトル ランク報酬
17759	Participate in Hunting Challenge ${1} times	ハンティングチャレンジに${1}回参加
17760	You are being impeached, unable to proceed.	弾劾中のため操作できません。
17761	The name cannot be changed again for 7 days	名前変更後7日間は再変更できません
17762	Use ${1} ${2} to Change Guild Name to ${3}?	${1} ${2}を使用してギルド名を${3}に変更しますか？
17763	Guild Member limit increased from ${1}→${2}	ギルドメンバー上限が${1}→${2}に増加
17764	You're already in the Lucky Koi Quiz Arena!	すでにラッキーコイクイズ会場にいます！
17765	Congrats on Obtaining the following rewards	以下の報酬を獲得しました
17766	Not enough Revives remaining in the dungeon	ダンジョンの残り復活回数が不足しています
17767	This unit's weapon gains the Holy property.	このユニットの武器に聖属性を付与。
17768	Become briefly Invincible and restore Life.	短時間無敵になり、HPを回復。
17769	Demon Resistance and Holy Resistance +@{1}%	悪魔耐性と聖属性耐性 +@{1}%
17770	Restores @{1}% Max HP per sec for @{2} sec.	@{2}秒間、毎秒最大HPの@{1}%を回復。
17771	Cannot use skill or move. Removed when hit.	スキル使用・移動不可。攻撃を受けると解除。
17772	The party gains the Class Resonance effect.	パーティが職業共鳴効果を獲得。
17773	Inflicts Stun for @{2} sec. every @{1} sec.	@{1}秒ごとに@{2}秒間スタンを付与。
17774	Victory provides a tremendous morale boost!	勝利で士気が大幅に上昇！
17775	Estimated Wait: <color=#63a22b>${1}</color>	推定待ち時間：<color=#63a22b>${1}</color>
17776	Skill@{1}_Summon Eight-Way Compression Zone	スキル@{1}_八方向圧縮ゾーン召喚
17777	Increases Max Life by 【Character Lv.*${1}】.	最大HPが【キャラクターLv.*${1}】増加。
17778	Defeat 15 Mukas and recover the lost cargo.	ムカーを15体倒して失われた貨物を回収。
17779	Add buff when the campfire reaches Lv. @{1}	焚き火がLv. @{1}に達するとバフ追加
17780	At the start of Phase @{1}, add Final Flame	フェーズ@{1}開始時にファイナルフレイムを追加
17781	Cards are inactive when no gear is equipped	装備未装着時、カードは無効
17782	Recyclable</color><sprite name="${1}">x${2}	リサイクル可能</color><sprite name="${1}">x${2}
17783	Current Effect: <color=#97e553>${1}</color>	現在の効果：<color=#97e553>${1}</color>
17784	Cannot start a challenge while matchmaking!	マッチング中はチャレンジを開始できません！
17785	Muted players cannot use their microphones.	ミュートされたプレイヤーはマイクを使用できません。
17786	There are currently no Guild Members Online	現在オンラインのギルドメンバーはいません
17787	Strouf is Weak—now's your chance to attack!	ストラウフが弱っている—今が攻撃のチャンス！
17788	Try adjusting your Formation and try again.	編成を調整してもう一度試してみよう。
17789	A Hat made by wearing a bread bag backward.	パン袋を逆にかぶって作った帽子。
17790	Nine-Tone Mantra · Matching Theme Mouthwear	九音真言・テーマ対応口装備
17791	Pink hair as sweet as a Strawberry macaron.	ストロベリーマカロンのように甘いピンクの髪。
17792	Fafnir Has Been Defeated. You May Leave Now	ファフニールを倒しました。退出できます
17793	Challenge the Phantom Realm Protector Drake	ファントムレルム守護者ドレイクに挑戦
17794	Challenge the Phantom Realm Protector: Maya	ファントムレルム守護者：マヤーに挑戦
17795	Maximum Members the Invited Guild Can Merge	招待先ギルドが統合できる最大メンバー数
17796	Hidden; Used to Automatically Equip a Mount	非表示・マウント自動装備用
17797	【Guild Co-op】Battle of Dragon Coffin Island	【ギルド協力】ドラゴンコフィン島の戦い
17798	Connect Quest - Team Up to Defeat MVP Drake	連携クエスト - パーティでMVPドレイクを倒す
17799	Connect Quest - Team Up to Defeat MVP Eddga	連携クエスト - パーティでMVPエドガを倒す
17800	Connect Quest - Defeat Hard Ilmo in a Party	連携クエスト - パーティでハード・イルモを倒す
17801	Gain bonus stats when deployed or assisting	配置または支援時にボーナスステータス獲得
17802	Repeat pets have been converted into shards	重複ペットは欠片に変換されました
17803	(${1}% bonus granted to the main character)	（メインキャラクターに${1}%のボーナス付与）
17804	The limited-time Incubation Room is closed.	期間限定孵化室は閉鎖中です。
17805	Can you keep up? Tap it one more time, pop!	ついてこられる？もう一回タップして、ポン！
17806	You've obtained a new mount. Go try it out!	新しいマウントを獲得したよ。乗ってみよう！
17807	^{1}Waiting for the next event to begin^{2}	^{1}次のイベント開始待ち^{2}
17808	Yes, that's him! Do you know where he went?	そう、その人！どこへ行ったか知ってる？
17809	Do you want to leave the Realm Law Sandbox?	領域法則サンドボックスを退出しますか？
17810	Welcome to the Oak Inn. How may I help you?	オークインへようこそ。ご用件は？
17811	What's so scary about Maya? Just charge in!	マヤーの何が怖い？突っ込めばいい！
17812	Hello! Would you like to board the airship?	こんにちは！飛行船に乗りますか？
17813	Whoa, finally, a new mission! I can't wait!	やった、ついに新しい任務！待ちきれない！
17814	His safety is the Quests' highest priority.	彼の安全がクエストの最優先事項です。
17815	Ha! Didn't expect to see Me again, did you?	はっ！また会うとは思わなかっただろ？
17816	Activating <color=#F99940>${1}</color> Mode	<color=#F99940>${1}</color>モードを有効化
17817	Rewards for cleared stages have been issued	クリア済みステージの報酬を配布しました
17818	A game is still in progress. Exit the game?	ゲーム進行中です。終了しますか？
17819	Reach <color=#ff993f>${1}</color> to unlock	<color=#ff993f>${1}</color>到達で解放
17820	The event has not started yet. Please wait.	イベントはまだ始まっていません。お待ちください。
17821	^{1}【Warning】^{2}[City Gate] HP below @{1}%	^{1}【警告】^{2}[城門] HPが@{1}%未満
17822	Fire the cannon at Almagia to make it Weak!	アルマギアに砲撃して弱体化させろ！
17823	You successfully rescued your teammate ${1}	チームメイト${1}の救助に成功しました
17824	${1} watered the Adventure Party's sapling.	${1}が冒険パーティの苗木に水やりしました。
17825	${1} removed ${2} from the Adventure Party.	${1}が${2}を冒険パーティから除外しました。
17826	You have left ^{1}${1} Adventure Party^{2}.	^{1}${1} 冒険パーティ^{2}を退出しました。
17827	Talking to Themselves\nThat melody again...	独り言\nまたあの旋律…
17828	Bobo\n Aaaah... This hole is so deep! Help!	ボボ\n あああ…この穴、深すぎる！助けて！
17829	Louis\nSorry, wrong guess! Let's try again.	ルイス\n残念、外れ！もう一度やろう。
17830	Fervor\nWoof, woof, woof! Woof, woof, woof!	ファーヴァー\nワン、ワン、ワン！ワン、ワン、ワン！
17831	Struggling Soldier\nDamn Monster, get away!	苦戦する兵士\nくそっ、モンスターめ、離れろ！
17832	(Pre-purchase: <color=#cc762a>${1}</color>)	（事前購入：<color=#cc762a>${1}</color>）
17833	The Revive invitation you sent has expired.	送信した復活招待の期限が切れました。
17834	Craft @{1} Tier @{2} Purple Quality Weapons	Tier @{2}紫品質の武器を@{1}個製作
17835	Kill @{1} Monsters (any Monster) in matches	対戦中にモンスター（任意）を@{1}体倒す
17836	Description of the Undead Rapid-Fire Cannon	アンデッド速射砲の説明
17837	Number of winners for all prize tiers +@{1}	全賞の当選者数 +@{1}
17838	Permanently unlocks the Fox Mask appearance	狐面外見を永久解放
17839	Permanently unlocks the Army Cap appearance	軍帽外見を永久解放
17840	Mount · Pompadour can be unlocked upon use.	使用するとマウント・ポンパドールを解放。
17841	Open to receive 10,000 × @{1} Minted Coins.	開くと鋳造コイン10,000 × @{1}を獲得。
17842	Randomly obtain either Oridecon or Elunium.	オリデオコンまたはエルニウムをランダム獲得。
17843	A mysterious, transparent cloth that glows.	不思議に光る透明な布。
17844	Use to receive Intermediate Guild Benefits.	使用すると中級ギルド特典を獲得。
17845	An axe capable of cutting through anything.	何でも切り裂ける斧。
17846	Improves the wielder's physical metabolism.	装備者の身体機能を高める。
17847	An enormous sword with a cross-shaped hilt.	十字型の柄を持つ巨大な剣。
17848	A dagger designed specifically for cutting.	斬撃用に特化したダガー。
17849	T@{1} Orange Equipment Slot Selection Chest	T@{1} オレンジ装備スロット選択チェスト
17850	Can Enchant equipment of Lv. ${1} or lower.	Lv. ${1}以下の装備をエンチャント可能。
17851	Storage Expansion Voucher (No Function Yet)	倉庫拡張券（未実装）
17852	Golden Realm Breaker Scroll · Accessory-Red	ゴールデン・レルムブレイカースクロール・アクセサリー-赤
17853	Not enough of the required equipment forged	指定装備の製作数が不足しています
17854	Not enough specified Interactions completed	指定インタラクション完了数が不足しています
17855	Not enough Star Points earned in the Tavern	酒場で獲得したスターポイントが不足しています
17856	Team Members have not obtained enough items	チームメンバーのアイテム獲得数が不足しています
17857	Not enough likes given on personal profiles	個人プロフィールへのいいね回数が不足しています
17858	Activated Enchant slot requirements not met	有効化済みエンチャントスロット条件を満たしていません
17859	Equipment with a Stunt remains Unidentified	アクション付き装備が未鑑定です
17860	Not enough totems with maxed attribute bars	属性バー最大のトーテムが不足しています
17861	Ranking Reward Settlement every Monday at 5	ランキング報酬は毎週月曜5時に精算
17862	Highest Bidder: <color=#fff7dc>${1}</color>	最高入札者：<color=#fff7dc>${1}</color>
17863	Highest Bidder: <color=#76C233>${1}</color>	最高入札者：<color=#76C233>${1}</color>
17864	Western Izlude Prefecture - Stronghold @{1}	イズルード西部地域 - 拠点 @{1}
17865	Eastern Izlude Prefecture - Stronghold @{1}	イズルード東部地域 - 拠点 @{1}
17866	Western Morroc Prefecture - Stronghold @{1}	モロック西部地域 - 拠点 @{1}
17867	Eastern Morroc Prefecture - Stronghold @{1}	モロック東部地域 - 拠点 @{1}
17868	Southern Payon Prefecture - Stronghold @{1}	フェイヨン南部地域 - 拠点 @{1}
17869	Western Geffen Prefecture - Stronghold @{1}	ゲフェン西部地域 - 拠点 @{1}
17870	Eastern Geffen Prefecture - Stronghold @{1}	ゲフェン東部地域 - 拠点 @{1}
17871	Event Period: Thursday, @{1}:@{2}~@{3}:@{4}	開催期間：木曜 @{1}:@{2}～@{3}:@{4}
17872	Maximum Over Thrust - Enhanced Power Thrust	オーバートラストマックス - 強化パワースラスト
17873	Blue Note Magic Circle Expanding Outer Ring	ブルーノート魔法陣・外周拡大
17874	Current Floors: <color=#CC762A>${1}</color>	現在のフロア：<color=#CC762A>${1}</color>
17875	Participate in ${1} War of Emperium matches	攻城戦に${1}回参加
17876	Complete fewer than ${1} Tavern Daily Tasks	酒場デイリー任務の完了数が${1}未満
17877	Equip {1} pieces of the specified equipment	指定装備を{1}個装備
17878	Craft {1} pieces of the specified equipment	指定装備を{1}個製作
17879	Participate in the Guild Bonfire ${1} times	ギルド焚き火に${1}回参加
17880	Participate in the Guild Auction ${1} times	ギルドオークションに${1}回参加
17881	You have been removed from the Tavern room.	酒場の部屋から退出させられました。
17882	Defeat ${1} Guild Members from other guilds	他ギルドのギルドメンバーを${1}人倒す
17883	Phantom Realm - Unlock Requirement Details:	ファントムレルム - 解放条件詳細：
17884	Mounts cannot be ridden in the current area	現在のエリアではマウントに乗れません
17885	Repeat Member. Failed to create Group Chat.	メンバー重複のためグループチャット作成に失敗しました。
17886	Failed to switch Divine Arts Totem loadouts	神術トーテム構成の切替に失敗しました
17887	This item cannot be purchased at this time.	このアイテムは現在購入できません。
17888	Adventurer Group level requirement not met.	冒険グループのレベル条件を満たしていません。
17889	This is a new guild and cannot Merge Guild.	新設ギルドはギルド統合できません。
17890	The entered text exceeds the maximum length	入力文字が最大長を超えています
17891	Please send the response invite again later	後でもう一度応答招待を送信してください
17892	You have not responded to the current guild	現在のギルドにまだ応答していません
17893	Life Skill title skill randomization failed	生活スキル称号スキルのランダム化に失敗しました
17894	Treasure-digging location is not on the map	宝探し地点がマップ上にありません
17895	Cannot insert into an Adventure Skill slot.	冒険スキルスロットには挿入できません。
17896	The selected style has already been chosen.	選択したスタイルはすでに選ばれています。
17897	Already in excellent condition. Cannot use.	すでに最高の状態です。使用できません。
17898	Failed to generate the complete skill list.	完全なスキル一覧の生成に失敗しました。
17899	This Week's Total Guild Contributions: ${1}	今週のギルド貢献合計：${1}
17900	The Party Leader/Raid Leader cannot follow.	パーティリーダー/レイドリーダーは追従できません。
17901	Save the current settings to preset [${1}]?	現在の設定をプリセット[${1}]に保存しますか？
17902	This NPC Interaction option does not exist.	このNPCインタラクション項目は存在しません。
17903	Purchase timed out. Please try again later.	購入がタイムアウトしました。後でもう一度お試しください。
17904	No Revive attempts are currently available.	現在利用可能な復活回数がありません。
17905	Mail attachments have already been claimed.	メール添付は受取済みです。
17906	(Tap the left side again to stop recording)	（左側をもう一度タップすると録音停止）
17907	This Week's Currency limit has been reached	今週の通貨上限に達しました
17908	Start Matching: Kafra - Battle of Survivors	マッチング開始：カプラ - サバイバルバトル
17909	You were attacked, interrupting the rescue.	攻撃を受けたため救助が中断されました。
17910	Increases 【Meteor Assault】 damage by ${1}%.	【メテオアサルト】のダメージが${1}%増加。
17911	Each floor reduces Movement Speed by @{1}%.	1階層ごとに移動速度が@{1}%低下。
17912	This preset is being configured. Delete it?	このプリセットは設定中です。削除しますか？
17913	Granted by Popo. Increases this unit's DEF.	ポポから付与。このユニットのDEFを増加。
17914	Ranged Arrow Monster Normal Attack - Undead	遠距離弓モンスター通常攻撃 - 不死属性
17915	Ranged Arrow Monster Normal Attack - Shadow	遠距離弓モンスター通常攻撃 - 闇属性
17916	Ranged Arrow Monster Normal Attack - Poison	遠距離弓モンスター通常攻撃 - 毒属性
17917	Invite this player to the Adventurer Group?	このプレイヤーを冒険グループに招待しますか？
17918	Advanced accelerants grant advanced effects	上級促進剤で上級効果を付与
17919	Not enough required items. Unable to craft!	必要アイテムが不足しています。製作できません！
17920	You've been selected!\nYou're a Lucky Star!	選ばれました！\nあなたはラッキースター！
17921	This event is Not Available yet. Stay tuned!	このイベントはまだ利用できません。お楽しみに！
17922	Damage Reduction from Medium Size Monsters %	中型モンスターからのダメージ軽減 %
17923	Opens in <color=#97E553>${1}</color> minutes	<color=#97E553>${1}</color>分後に開放
17924	Equip @{2} pieces of Lv. @{1} or higher gear	Lv. @{1}以上の装備を@{2}個装備
17925	Equipped Blue Quality gear has @{1} Enchants	装備中の青品質装備に@{1}個のエンチャント
17926	Deploy @{1} pets of Purple Quality or higher	紫品質以上のペットを@{1}体配置
17927	Deploy @{1} pets of Orange Quality or higher	オレンジ品質以上のペットを@{1}体配置
17928	Deploy @{1} Totems of Blue Quality or higher	青品質以上のトーテムを@{1}個配置
17929	Say hello to the Foreign Merchant for Dumby.	ダンビーの代わりに外国商人へ挨拶する。
17930	Equip @{1} cards of Purple Quality or higher	紫品質以上のカードを@{1}枚装備
17931	The Professor has already reached the Relic.	教授はすでに遺物へ到着しています。
17932	Share the information about Baya with Allen.	バヤについての情報をアレンに共有。
17933	Ask Nita what she remembers about the theft.	盗難について覚えていることをニタに聞く。
17934	Use @{1} minutes of boosted auto-battle time	ブースト自動戦闘時間を@{1}分使用
17935	Retrieve @{1} crates of cargo from the Mukas	ムカーから貨物箱を@{1}個回収
17936	Ask the mysterious woman about the situation	謎の女性に状況を尋ねる
17937	You Discover yourself lying on the ground...	気づくと地面に倒れていた…
17938	Affects healing received from healing skills	回復スキルから受ける回復量に影響
17939	Affects your damage against Neutral monsters	無属性モンスターへのダメージに影響
17940	Affects your damage taken from Wind monsters	風属性モンスターからの被ダメージに影響
17941	Affects your damage taken from Fire monsters	火属性モンスターからの被ダメージに影響
17942	Affects your damage taken from Holy monsters	聖属性モンスターからの被ダメージに影響
17943	Affects your damage taken from Small enemies	小型の敵からの被ダメージに影響
17944	Affects your damage taken from Large enemies	大型の敵からの被ダメージに影響
17945	Affects your damage taken from Boss monsters	BOSSモンスターからの被ダメージに影響
17946	Affects the duration of Poisoned you inflict	付与する毒状態の持続時間に影響
17947	Affects the duration of Poisoned you receive	受ける毒状態の持続時間に影響
17948	Affects the duration of Paralyze you inflict	付与する麻痺の持続時間に影響
17949	Final-Phase Battle Prep Event Reward Reissue	最終フェーズ戦闘準備イベント報酬再配布
17950	Receive a Letter from the Job Advance Mentor	転職教官から手紙を受け取る
17951	Escort begins in <color=#fdab5b>${1}</color>	護衛開始まで<color=#fdab5b>${1}</color>
17952	Everyone, head to the map to join the event.	全員、マップへ移動してイベントに参加しよう。
17953	Remaining Supplies: <sprite name="${1}">${2}	残り物資：<sprite name="${1}">${2}
17954	Please select an item to sell from the left.	左側から販売するアイテムを選択してください。
17955	Not enough items to appraise this equipment.	この装備を鑑定するアイテムが不足しています。
17956	Standard Monthly Pass + Premium Monthly Pass	通常月間パス + プレミアム月間パス
17957	Auto-navigation cannot reach the destination	自動移動で目的地に到達できません
17958	Listen to What the Beginner Guide Has to Say	初心者ガイドの話を聞く
17959	Tell Captain Aikuni everything that happened	起きたことをすべてアイクニ船長に伝える
17960	Ask the Nearby Caravan Members what happened	近くのキャラバンメンバーに何が起きたか聞く
17961	Everything's ready. Talk to the Party Leader	準備完了。パーティリーダーと話す
17962	A Sudden Turn leaves you momentarily stunned	急展開に一瞬呆然とする
17963	Examine the suspicious Clothes Fervor found*	ファーヴァーが見つけた怪しい服を調べる*
17964	Reduces the Movement Speed of nearby enemies	周囲の敵の移動速度を低下
17965	Please launch the game through the launcher.	ランチャーからゲームを起動してください。
17966	Master Toggle for In-Game Development Events	ゲーム内開発イベント・マスタートグル
17967	Appearance Shop - Direct Purchase - Headwear	外見ショップ - 直接購入 - 頭装備
17968	Appearance Shop - Direct Purchase - Backwear	外見ショップ - 直接購入 - 背中装備
17969	Flexible offense and defense with ST damage.	単体ダメージで攻防を柔軟にこなす。
17970	You have reached today's item listing limit.	本日のアイテム出品上限に達しました。
17971	All Pre-purchase funds claimed successfully.	事前購入資金をすべて受け取りました。
17972	Obtain Crystals after loading multiple times	複数回積み込むとクリスタルを獲得
17973	Purchase (<color=#cc762a>${1}</color> total)	購入（合計<color=#cc762a>${1}</color>）
17974	Maximum number of Group Chat Members reached	グループチャットの最大メンバー数に達しました
17975	This player has disabled the friend Function	このプレイヤーはフレンド機能を無効にしています
17976	${1} swapped the positions of ${2} and ${3}.	${1}が${2}と${3}の位置を入れ替えました。
17977	Regional Capital War - Qualification Bidding	地方首都戦 - 参加資格入札
17978	State Capital War Qualification Announcement	州都戦参加資格告知
17979	Royal Capital War Qualification Announcement	王都戦参加資格告知
17980	Spend ${1}${2} to Impeach Guild Leader ${3}?	${1}${2}を消費してギルドマスター${3}を弾劾しますか？
17981	Enter an announcement (up to 160 characters)	告知を入力（最大160文字）
17982	Tap to enter a message (max ${1} characters)	メッセージを入力（最大${1}文字）
17983	${1} reaches Lv. <color=#ff0000>${2}</color>	${1}がLv. <color=#ff0000>${2}</color>に到達
17984	Physical DEF and Magic DEF increased by @{1}	物理DEFと魔法DEFが@{1}増加
17985	Increases Crit Chance by @{1}% for @{2} sec.	@{2}秒間、クリティカル率が@{1}%増加。
17986	Gain Endure, reducing damage taken by @{1}%.	インデュアを獲得し、被ダメージを@{1}%軽減。
17987	Blessing Angel Large-Area Surrounding Effect	祝福の天使・広範囲周囲エフェクト
17988	Enters a frenzy and gains extremely high ATK	狂乱状態になり、ATKが大幅に増加
17989	While Brass Blessing is active, gain Endure.	ブラスブレッシング中、インデュアを獲得。
17990	Gradually restores Life while out of combat.	非戦闘時にHPを徐々に回復。
17991	^{1}【Detect Stealth】^{2} range +${1} meters.	^{1}【ステルス検知】^{2}範囲 +${1}m。
17992	Skill@{1}Synchronized Spinning Goblet Launch	スキル@{1}同期回転ゴブレット発射
17993	Join the Battle of Dragon Coffin Island Solo	ドラゴンコフィン島の戦いにソロ参加
17994	Moonlight Flower Targeted Ground-Slam Bullet	月夜花・指定地点グラウンドスラム弾
17995	Skill@{1}_Player Transforms into Dancing NPC	スキル@{1}_プレイヤーがダンスNPCに変身
17996	Increases PATK by ${1}% of MATK, up to ${2}.	MATKの${1}%分PATKが増加、最大${2}。
17997	Increases MATK by ${1}% of PATK, up to ${2}.	PATKの${1}%分MATKが増加、最大${2}。
17998	Magic ATK +@{1} for each skill on this Totem	このトーテムのスキル1つにつき魔法ATK +@{1}
17999	Healing +@{1}% for each skill on this Totem.	このトーテムのスキル1つにつき回復 +@{1}%。
18000	Increases Magic ATK by 【Character Lv.*${1}】.	魔法ATKが【キャラクターLv.*${1}】増加。
