Index	English	Japanese_Translation
12961	Enter the guild declaration	ギルド宣言を入力
12962	Not eligible to participate	参加条件を満たしていません
12963	Soul Echo Metric - Level-up	ソウルエコー指標 - レベルアップ
12964	Divine Totem Metric - Skill	神術トーテム指標 - スキル
12965	Defeat Monsters (@{1}/@{2})	モンスター討伐（@{1}/@{2}）
12966	Visit Baisulist (@{1}/@{2})	バイシュリストを訪ねる（@{1}/@{2}）
12967	First Job Advance Complete!	1次転職完了！
12968	The Professor's Whereabouts	教授の行方
12969	Find the Stationed Soldiers	駐屯兵を探す
12970	Clear Desert Crossroad @{1}	砂漠の交差点 @{1}をクリア
12971	Find the Job Advance Mentor	転職教官を探す
12972	Guild Event - Escort Battle	ギルドイベント - 護衛戦
12973	Set Foot on a New Continent	新大陸に足を踏み入れる
12974	A Post-Transformation Trial	変身後の試練
12975	Not enough items to unlock.	解放に必要なアイテムが不足しています。
12976	Guaranteed S-Rank or higher	Sランク以上確定
12977	Daily Draw Limit: ${1}/${2}	デイリー抽選上限：${1}/${2}
12978	Total Draw Limit: ${1}/${2}	総抽選上限：${1}/${2}
12979	Moonlit Challenger@{1} Tier	ムーンリットチャレンジャー@{1}ランク
12980	Equip Red gear in all slots	全スロットに赤装備を装備
12981	Obtain @{1} Mounts in total	マウントを合計@{1}体入手
12982	Don't hesitate—tap it, pop~	ためらわずにタップして、ポン～
12983	Switch to the Adventure tab	「冒険」タブに切り替える
12984	Click the Challenge button.	「チャレンジ」ボタンをクリック。
12985	Eliminate the elite Savage.	エリートサベージを倒す。
12986	I Want to Summon the Dragon	ドラゴンを召喚したい
12987	Thanks. I'll give it a try.	ありがとう。やってみるよ。
12988	You're back. How did it go?	戻ってきたね。どうだった？
12989	I don't have any questions.	質問はありません。
12990	Are you ready to board now?	もう搭乗する準備はできた？
12991	Master, you've gotten mean!	師匠、意地悪になったね！
12992	...You little troublemaker.	…このいたずらっ子め。
12993	Don't worry. I'm fixing it.	心配しないで。今直してる。
12994	I want to turn in supplies.	物資を提出したい。
12995	No talking during training!	訓練中はおしゃべり禁止！
12996	I gave it everything I had.	全力を尽くしたよ。
12997	I want to enter the Culvert	地下水路に入りたい
12998	It looks like a litter box.	猫用トイレみたいだ。
12999	Time Until Event Ends: ${1}	イベント終了まで：${1}
13000	The event has not begun yet	イベントはまだ始まっていません
