Index	English	Japanese_Translation
15804	Fallen Poring Normal Attack - Earth	堕落ポリン通常攻撃 - 地属性
15805	Skill@{1}Conducting Circular Target	スキル@{1} 指揮サークルターゲット
15806	Skill@{1} Clone Monster Spawn Flash	スキル@{1} 分身モンスター出現フラッシュ
15807	Skill@{1} Battle Royale Preparation	スキル@{1} バトルロイヤル準備
15808	Kun Spits Out Players (Boss Action)	クンがプレイヤーを吐き出す（ボスアクション）
15809	Golden Thief Bug Normal Attack-Fire	黄金蟲通常攻撃-火属性
15810	Falling Explosive Barrels @{1} sec.	落下爆発樽 @{1}秒
15811	Stone Pillar Random Point Selection	石柱ランダム地点選択
15812	Petrifying Cleave - Four Directions	石化斬り - 四方向
15813	Cooldown Placeholder Skill@{1} sec.	クールダウン用プレースホルダースキル@{1}秒
15814	Moonlight Flower Rapid-Fire Bullets	月夜花・速射弾
15815	Dance Machine_Remove Transform Buff	ダンスマシン_変身バフ解除
15816	Up Down Left Right-Correct Feedback	上下左右-正解フィードバック
15817	Create Interaction Magic Circle@{1}	インタラクション魔法陣を生成@{1}
15818	Interwoven Light and Dark: Physical	光と闇の交錯：物理
15819	Praiser Priest Hymn: Divine Remnant	賛美司祭の聖歌：神聖な残滓
15820	When a mace is equipped, AGI +${1}.	メイス装備時、AGI +${1}。
15821	Changes armor to the Wind property.	防具を風属性に変更。
15822	Changes armor to the Fire property.	防具を火属性に変更。
15823	Reduces Wind damage taken by ${1}%.	受ける風属性ダメージを${1}%軽減。
15824	Reduces Fire damage taken by ${1}%.	受ける火属性ダメージを${1}%軽減。
15825	Reduces Holy damage taken by ${1}%.	受ける聖属性ダメージを${1}%軽減。
15826	Inactive without an off-hand weapon	サブ武器未装備時は無効
15827	Prontera Defense Guild Donation NPC	プロンテラ防衛ギルド寄付NPC
15828	Lv. @{1} Multiplayer Test @{2}/@{3}	Lv. @{1} マルチプレイテスト @{2}/@{3}
15829	Clue Treasure Map: Tent and Bonfire	手がかり宝の地図：テントと焚き火
15830	Note Pillar@{1}-Prontera South Gate	ノートピラー@{1}-プロンテラ南門
15831	Note Pillar@{1}-Prontera North Gate	ノートピラー@{1}-プロンテラ北門
15832	Vine Puppet Type A - Chaotic Hunter	ヴァインパペットA型 - カオスハンター
15833	Rock Puppet Type A - Chaotic Knight	ロックパペットA型 - カオスナイト
15834	MVP Magic Circle_Mistress Slow Zone	MVP魔法陣_ミストレス鈍足ゾーン
15835	Universal - Grand Gift Magic Circle	汎用 - 豪華ギフト魔法陣
15836	Careful! The ship is about to tilt!	気をつけて！船が傾くぞ！
15837	Oh no, the Obeaune really are here!	しまった、本当にオボンヌがいる！
15838	You haven't accepted the quest yet~	まだクエストを受注してないよ～
15839	Deep in the Forest - Flying Trigger	森の奥 - 飛行トリガー
15840	Magic Circle_Orc Hero Ground Cleave	魔法陣_オークヒーロー地面斬撃
15841	MVP Magic Circle_Mistress Slow Area	MVP魔法陣_ミストレス鈍足エリア
15842	Moonlight Flower-Transparent Anchor	月夜花-透明アンカー
15843	An ornament worn on a Clown's nose.	クラウンが鼻につける飾り。
15844	An adorable, extra-large bow scarf.	とても大きくて可愛いリボンマフラー。
15845	Damage Reduction from Wind Monsters	風属性モンスターからのダメージ軽減
15846	Damage Reduction from Fire Monsters	火属性モンスターからのダメージ軽減
15847	Damage Reduction from Holy Monsters	聖属性モンスターからのダメージ軽減
15848	Damage Reduction from Formless Race	無形種族からのダメージ軽減
15849	Eliminate the Threat East of Geffen	ゲフェン東部の脅威を排除
15850	Visit the Item Merchant (@{1}/@{2})	アイテム商人を訪ねる（@{1}/@{2}）
15851	Visit the Gift Merchant (@{1}/@{2})	ギフト商人を訪ねる（@{1}/@{2}）
15852	Guild Event - Ilmata, God of Nature	ギルドイベント - 自然神イルマタ
15853	Guild Activities - Wedding Crashers	ギルド活動 - ウェディングクラッシャーズ
15854	[Symphony of Genesis] Movement @{1}	［創世交響曲］楽章 @{1}
15855	Unlocks at Incubation Room Lv. ${1}	孵化室Lv. ${1}で解放
15856	Unlock the Nine-Tone Mantra Costume	九音真言コスチュームを解放
15857	Obtain a Costume for the first time	初めてコスチュームを獲得
15858	Whoa, the Divine Totem is unlocked.	わあ、神術トーテムが解放された。
15859	Come Learn about Life Skills, bobo~	生活スキルについて学ぼう、ボボ～
15860	Great! Now tap Confirm to place it.	よし！「確認」をタップして配置しよう。
15861	This is in speech-bubble format@{1}	吹き出し形式です@{1}
15862	Hello, Novice! Welcome to Prontera!	こんにちは、ノービス！プロンテラへようこそ！
15863	His safety is our highest priority.	彼の安全が最優先です。
15864	Insist on Taking the Professor Back	教授を連れ戻すと言い張る
15865	Aster of the Wind sings for no one.	風のアスターは誰のためにも歌わない。
15866	Buying monster drops at top prices!	モンスタードロップを高価買取中！
15867	Complete ${1} more tasks to advance	あと${1}件の任務を完了すると昇級
15868	I'm not easily moved, but art is...	滅多に感動しないけど、芸術って…
15869	It's exam season. Business is good.	試験シーズンだから商売繁盛だ。
15870	Would you like to leave the palace?	宮殿を出ますか？
15871	My luck has been terrible lately...	最近ついてないんだ…
15872	Want to hear about my new Discover?	新しい発見の話、聞きたい？
15873	Previous difficulty not yet cleared	前の難易度が未クリアです
15874	Combine Using Cross-Level Materials	異なるレベルの素材を使って合成
15875	Ability Acquired: Madogear Piloting	能力獲得：魔導ギア操縦
15876	Ability Gained: Arcane Acceleration	能力獲得：アーケインアクセラレーション
15877	Phase III\nDestroy the Ornate Metal	フェーズIII\n華麗な金属を破壊
15878	Watch out for the spirits' attacks.	精霊の攻撃に気をつけて。
15879	Guild League begins in @{1} minutes	ギルドリーグ開始まで@{1}分
15880	Mock Battle begins in @{1} minutes.	模擬戦開始まで@{1}分。
15881	Bobo\nWhere could the professor be?	ボボ\n教授はどこにいるんだろう？
15882	Enter the mysterious cave entrance.	謎の洞窟入口に入る。
15883	Increased Damage to Medium Monsters	中型モンスターへのダメージ増加
15884	@{1} Season Settlement Quest - @{2}	@{1} シーズン精算クエスト - @{2}
15885	The Monster That Frightened the Dog	犬を怯えさせたモンスター
15886	Defeat MVP Goblin Leader in a party	パーティでMVPゴブリンリーダーを倒す
15887	Clear Dark Land dungeons @{1} times	闇の地ダンジョンを@{1}回クリア
15888	Clear Wildlands dungeons @{1} times	荒野ダンジョンを@{1}回クリア
15889	Say hello to Sebu Yalian for Dumby.	ダンビーの代わりにセブ・ヤリアンへ挨拶する。
15890	PATCH_CLIENT_FILE_MISSING_TIPS_@{1}	PATCH_CLIENT_FILE_MISSING_TIPS_@{1}
15891	Open to receive a random Soul Echo.	開くとランダムなソウルエコーを獲得。
15892	Open to obtain a Card: Savage Babe.	開くとカード：サベージベイブを獲得。
15893	Invalid request. Invalid signature.	無効なリクエストです。署名が無効です。
15894	The finest Tier @{1} Red Equipment.	最高級のTier @{1}赤装備。
15895	Grants Equipment Forging materials.	装備製造素材を獲得。
15896	A high-quality silver Pocket Watch.	高品質な銀の懐中時計。
15897	Rare materials for title promotion.	称号昇級用のレア素材。
15898	Invalid Collection card star rating	コレクションカードの星ランクが無効です
15899	Long boots that protect the ankles.	足首を守るロングブーツ。
15900	Flowing Water at the North Entrance	北口を流れる水
15901	Can add skills to Divine Art Totems	神術トーテムにスキルを追加可能
15902	T@{1} Orange Weapon Selection Chest	T@{1} オレンジ武器選択チェスト
15903	Chance to unlock a new Enchant slot	新しいエンチャントスロットが解放される可能性
15904	Advanced All-Member Guild Gift Pack	上級・ギルド全員ギフトパック
15905	Treasure Clue: Dummy's Old Contract	宝の手がかり：ダミーの古い契約
15906	Treasure Map Fragment (Destination)	宝の地図の欠片（目的地）
15907	God of War Scroll · Accessory-Green	軍神スクロール・アクセサリー-緑
15908	Azure Realm Ward Scroll · Shoes-Red	アズール・レルムガードスクロール・靴-赤
15909	Azure Realm Ward Scroll · Cloak-Red	アズール・レルムガードスクロール・マント-赤
15910	Emerald Realmguard Scroll·Armor-Red	エメラルド・レルムガードスクロール・防具-赤
15911	Crimson Realmguard Scroll·Armor-Red	クリムゾン・レルムガードスクロール・防具-赤
15912	Hummingbird Scroll·One-Handed-Green	ハチドリスクロール・片手武器-緑
15913	Life Percentage · Dual Wield - Blue	HP割合・二刀流-青
15914	Mountain Scroll · Dual Wield - Blue	マウンテンスクロール・二刀流-青
15915	Destiny Scroll · Dual Wield - Green	デスティニースクロール・二刀流-緑
15916	Not enough MVP event participations	MVPイベント参加回数が不足しています
15917	Not enough GVE event participations	GvEイベント参加回数が不足しています
15918	Equipment slot Refine Level too low	装備スロットの精錬レベルが不足しています
15919	Gathering count requirement not met	採集回数条件を満たしていません
15920	Boss Kill count requirement not met	ボス討伐数条件を満たしていません
15921	Skill point requirement Not Reached	スキルポイント条件を満たしていません
15922	Not enough regional rewards claimed	地域報酬の受取数が不足しています
15923	War of Emperium Vehicle Permissions	攻城戦車両権限
15924	Alberta Western Capital - Base @{1}	アルベルタ西部首都 - 拠点 @{1}
15925	Alberta Eastern Capital - Base @{1}	アルベルタ東部首都 - 拠点 @{1}
15926	Unlocks when Knowledge reaches ${1}	知識度${1}で解放
15927	Do Not Show Again During This Login	このログイン中は再表示しない
15928	Standard Cards Collected: ${1}/${2}	通常カード収集：${1}/${2}
15929	Chapter Reading Reward Not Unlocked	章読了報酬が未解放
15930	Reset Crescent Blade Wheel Cooldown	クレセントブレードホイールのクールダウンをリセット
15931	Season Vulcan Cannon Switch BD @{1}	シーズン・バルカンキャノン切替 BD @{1}
15932	S@{1} Vulcan Cannon Floors Listener	S@{1} バルカンキャノン階層リスナー
15933	Spear Mastery Increased Holy Damage	スピアマスタリー・聖属性ダメージ増加
15934	Increased Base Battle Chant Effects	基本バトルチャント効果を強化
15935	BDTarget_AttriTransformRule_BigType	BDTarget_AttriTransformRule_BigType
15936	For players familiar with RO Online	RO Online経験者向け
15937	Party/Raid Information Display Area	パーティ/レイド情報表示エリア
15938	Boss Skill information display area	ボススキル情報表示エリア
15939	Quick Target Selection Display Area	クイックターゲット選択表示エリア
15940	Inflict Freeze on Frozen Target HIT	凍結中の対象へのHITで凍結を付与
15941	Goblin Leader ST Target Lock Marker	ゴブリンリーダー単体ターゲットロックマーカー
15942	Green Bubble Screen Tracking Effect	グリーンバブル画面追尾エフェクト
15943	Enhanced Psychic Astrolabe Listener	強化サイキックアストロラーベ・リスナー
15944	Joint Beat Movement Speed Reduction	ジョイントビート・移動速度低下
15945	Reach slot Reinforcement level ${1}	スロット強化レベル${1}に到達
15946	Click to join the Tavern room: ${1}	クリックして酒場の部屋に参加：${1}
15947	There are currently no new Taverns.	現在新しい酒場はありません。
15948	Hunting Challenge - Speedrun Report	ハンティングチャレンジ - タイムアタックレポート
15949	Not in the close friends Group Chat	親しいフレンドのグループチャットにいません
15950	Stalls are not allowed in this area	このエリアでは露店を開けません
15951	The room owner cannot leave the mic	部屋主はマイクから退出できません
15952	This player is no longer in Blocks.	このプレイヤーはブロックリストから外れています。
15953	You cannot send a gift to yourself.	自分自身にはギフトできません。
15954	Bonus time is not currently active.	ボーナスタイムは現在有効ではありません。
15955	Not in an Adventurer Group dungeon.	冒険グループダンジョン内にいません。
15956	Already joined an Adventurer Group.	すでに冒険グループに参加しています。
15957	The Merge Guild request has expired	ギルド統合申請は期限切れです
15958	Already responded to another guild.	すでに別のギルドへ応答済みです。
15959	Required journey days not completed	必要な旅の日数を達成していません
15960	Daily prize pool draw limit reached	デイリー賞品プール抽選上限に達しました
15961	Season refinement is not configured	シーズン精錬が設定されていません
15962	Failed to generate a Get Help code.	支援コードの生成に失敗しました。
15963	No teammates remain. Revive failed.	チームメイトが残っていません。復活失敗。
15964	The free Revive period has expired.	無料復活期間が終了しました。
15965	Repeat invitations are not allowed.	重複招待はできません。
15966	Signature contains sensitive words.	署名に不適切な単語が含まれています。
15967	Hundredfold Tempering - Arcane Arts	百錬成鋼 - 奥義
15968	Hundredfold Tempering - Destruction	百錬成鋼 - 破壊
15969	Master Smith's Blessing - Keen Edge	名匠の祝福 - 鋭刃
15970	Participate in Guild GvE ${1} times	ギルドGvEに${1}回参加
15971	Adventure Group must reach Lv. ${1}	冒険グループLv. ${1}が必要
15972	Instance initialization data error.	インスタンス初期化データエラー。
15973	This skill is on the disabled list.	このスキルは無効リストに登録されています。
15974	Increases Max Life by ^{1}${1}^{2}.	最大HPが^{1}${1}^{2}増加。
15975	After use, increases MSPD by @{1}%.	使用後、移動速度が@{1}%増加。
15976	Card Collection Progress: ${1}/${2}	カードコレクション進捗：${1}/${2}
15977	Not enough items to unlock the slot	スロット解放に必要なアイテムが不足しています
15978	Revive is not allowed in this area.	このエリアでは復活できません。
15979	The Revive penalty is still active.	復活ペナルティがまだ有効です。
15980	The recipient already has the Pass.	受取人はすでにパスを所持しています。
15981	The building has reached Max level.	建物は最大レベルに達しています。
15982	You have already joined this guild.	すでにこのギルドに加入しています。
15983	Mail body contains sensitive words.	メール本文に不適切な単語が含まれています。
15984	Platform service returned an error.	プラットフォームサービスからエラーが返されました。
15985	Welcome to RO Ragnarok Online @{1}!	RO Ragnarok Online @{1}へようこそ！
15986	Please Select a Quest for This Week	今週のクエストを選択してください
15987	Tap the map to select a Spawn: ${1}	マップをタップして出現地点を選択：${1}
15988	Waiting for the game to start: ${1}	ゲーム開始待ち：${1}
15989	Kafra: Battle of Survivors Currency	カプラ：サバイバルバトル通貨
15990	Zones Closed/Total Zones: ${1}/${2}	閉鎖エリア/全エリア：${1}/${2}
15991	I'm here on the Professor's behalf.	教授の代理で来ました。
15992	Obtained This Week: ${1}  ${2}/${3}	今週の獲得量：${1}  ${2}/${3}
15993	Adventure Group Members (${1}/${2})	冒険グループメンバー（${1}/${2}）
15994	The rescue target has been revived.	救助対象は復活しました。
15995	Target out of range. Rescue failed.	対象が範囲外です。救助失敗。
15996	Each stack increases MSPD by ${1}%.	1スタックごとに移動速度が${1}%増加。
15997	HP Lock effect's internal Cooldown.	HP固定効果の内部クールダウン。
15998	Movement Speed is reduced by @{1}%.	移動速度が@{1}%低下。
15999	Buff duration extended by ${1} sec.	バフ持続時間が${1}秒延長。
16000	Nearby allies recover continuously.	周囲の味方が継続的に回復。
