Index	English	Japanese_Translation
16764	Phase 1 Goddess Large Musical Note@{1}	フェーズ1 女神の大音符@{1}
16765	Little Note Counterclockwise Skill@{1}	小音符反時計回りスキル@{1}
16766	Battle Royale Transition Player Effect	バトルロワイヤル遷移プレイヤーエフェクト
16767	Skill and Combat Resource Display Area	スキル・戦闘リソース表示エリア
16768	Main Gameplay Information Display Area	メインゲームプレイ情報表示エリア
16769	Invincible and Untargetable Deprecated	無敵・ターゲット不可（廃止予定）
16770	Lightning Strike Damage Increase Stack	ライトニングストライク・ダメージ増加スタック
16771	Corrupted Wander Man Exclusive Passive	堕落したワンダーマン専用パッシブ
16772	Gravity Impact Continuous Ghost Attack	グラビティインパクト持続念属性攻撃
16773	Complete War of Survivors ${1} time(s)	サバイバー戦を${1}回完了
16774	Reach ${1} Monster Collection progress	モンスターコレクション進捗${1}に到達
16775	Unlock ${1} monsters in the Collection	コレクションでモンスターを${1}体解放
16776	Reach a total Refinement Level of ${1}	精錬合計Lv.${1}に到達
16777	Have ${1} Pets of the specified Rarity	指定レアリティのペットを${1}体所持
16778	Spacetime Epic Settlement Instructions	時空エピック精算説明
16779	No Auction Dividend available to claim	受取可能なオークション配当がありません
16780	The other player's friend list is full	相手のフレンドリストが満員です
16781	Friend recommendations are on cooldown	フレンドおすすめはクールダウン中です
16782	This appearance has not been activated	この外見は未有効化です
16783	Not enough Distance from another Stall	ほかの露店との距離が足りません
16784	The selected Totems cannot be combined	選択したトーテムは合成できません
16785	The gift recipient has left the Tavern	ギフト受取人が酒場を退出しました
16786	The Pre-purchase order does not exist.	事前購入注文が存在しません。
16787	Sorry, your purchase was unsuccessful.	申し訳ありません。購入に失敗しました。
16788	Adventurer Group name cannot be empty.	冒険グループ名を空欄にはできません。
16789	Guild Supplies have reached the limit.	ギルド物資が上限に達しました。
16790	Cannot Repeat a Merge Guild invitation	ギルド統合招待を重複送信できません
16791	Guild activity dividend reward claimed	ギルド活動配当報酬を受取済みです
16792	Not enough Currency to purchase levels	レベル購入に必要な通貨が不足しています
16793	Challenge configuration does not exist	チャレンジ設定が存在しません
16794	Lifetime prize pool draw limit reached	通算賞品プール抽選上限に達しました
16795	Master Smith's Blessing - Power Strike	マスタースミスの祝福 - パワーストライク
16796	Item is outside its valid usage period	アイテムの使用可能期間外です
16797	Skill Level exceeds the maximum level.	スキルレベルが最大を超えています。
16798	The rally is full. Unable to teleport.	ラリーが満員のためテレポートできません。
16799	Phase 1\nBreak Through the Castle Gate	フェーズ1\n城門を突破せよ
16800	Phase Two\nFortify the Knight Guardian	フェーズ2\nナイトガーディアンを強化せよ
16801	Cannot equip this Job item: Wrong Job.	このジョブアイテムは装備できません：職業不一致。
16802	You've reached today's Donation limit.	本日の寄付上限に達しました。
16803	Build a shield wall with Dragon Scales	ドラゴンスケイルでシールドウォールを構築
16804	Summon a circular water-pillar attack.	円形の水柱攻撃を召喚。
16805	Service error. Please try again later.	サービスエラー。しばらくしてからお試しください。
16806	Not enough item-based Revive attempts.	アイテムによる復活回数が不足しています。
16807	Not enough ${1}. Please purchase more.	${1}が不足しています。購入してください。
16808	The other player is already in Blocks.	相手はすでにブロックリストに登録されています。
16809	Current Protected Victory Points: ${1}	現在保護中の勝利ポイント：${1}
16810	No party matchmaking information found	パーティマッチング情報が見つかりません
16811	My name is Bragis Skjald. I am a bard.	私は吟遊詩人ブラギス・スキャルドだ。
16812	${1} will unlock at ${2}. Please wait.	${1}は${2}に解放されます。お待ちください。
16813	Safe Zone contraction #${1} has begun.	セーフゾーン縮小#${1}が開始しました。
16814	Not enough items in stock to purchase.	在庫不足のため購入できません。
16815	Cannot be used while in Battle Status.	戦闘状態では使用できません。
16816	This skill cannot be moved or replaced	このスキルは移動・交換できません
16817	Increases 【Grimtooth】 damage by ${1}%.	【グリムトゥース】ダメージが${1}%増加。
16818	Increases 【Grimtooth】 damage by @{1}%.	【グリムトゥース】ダメージが@{1}%増加。
16819	Kill an enemy to refresh the Cooldown.	敵を倒すとクールダウンをリセット。
16820	Physical/Magic DEF decreases by @{1}%.	物理/魔法DEFが@{1}%低下。
16821	Poring's bubble shield for its master.	ポリンのバブルシールドを主人に付与。
16822	Create an Adventurer Group named ${1}?	冒険グループ「${1}」を作成しますか？
16823	${1}'s level has increased to Lv. ${2}	${1}のレベルがLv.${2}に上昇
16824	Space is stable. No rifts have appeared	空間は安定しています。亀裂はありません
16825	I completed the Beginner Challenge ${1}	初心者チャレンジ${1}を完了しました
16826	Damage Reduction from Poison Monsters %	毒属性モンスターからのダメージ軽減 %
16827	Damage Reduction from Shadow Monsters %	闇属性モンスターからのダメージ軽減 %
16828	Damage Reduction from Undead Monsters %	不死属性モンスターからのダメージ軽減 %
16829	Damage Reduction from Demi-Human Race %	人間形からのダメージ軽減 %
16830	^{1}Stronghold Battle Contest Phase^{2}	^{1}拠点戦・競争フェーズ^{2}
16831	Season Rank Details Season Rank Details	シーズンランク詳細
16832	^{1}Defeat Ilmata, Primordial Chaos^{2}	^{1}原初の混沌イルマタを倒す^{2}
16833	Collect Purple Quality Cards @{1} times	紫品質カードを@{1}枚集める
16834	Collect Orange Quality cards @{1} times	オレンジ品質カードを@{1}枚集める
16835	Send @{1} messages in the Guild Channel	ギルドチャンネルで@{1}回メッセージを送る
16836	Head to Izlude and ask Luna about Baya.	イズルードへ行き、バヤについてルナに聞く。
16837	Head to the ball and meet up with Luna.	舞踏会へ行きルナと合流する。
16838	Place Whispering Flowers along the way.	道沿いにささやきの花を置く。
16839	Learn about the Monster Conquest System	モンスター征服システムについて学ぶ
16840	Rare Reward-Doppelganger-Illusion Limit	レア報酬-ドッペルゲンガー-幻影制限
16841	Territory War-Weekly Blackhole Attempts	領地戦-週間ブラックホール挑戦回数
16842	Participate in the Guild Stronghold War	ギルド拠点戦に参加
16843	Auto-battle in a party for @{1} minutes	パーティで@{1}分オートバトル
16844	Defeat Hard Moonlight Flower in a party	パーティでハード・月夜花を倒す
16845	Reach @{1}% completion for Movement III	第3楽章の達成率を@{1}%にする
16846	Learn about the Novice Trial from Rhine	ラインからノービス試練について聞く
16847	Board the Airship and prepare to depart	飛行船に乗り出発準備をする
16848	Help the Soldier Deal with the Monsters	兵士を手伝いモンスターを倒す
16849	Converted to Physical ATK and Magic ATK	物理ATKと魔法ATKに変換
16850	Converted to Physical DEF and Magic DEF	物理DEFと魔法DEFに変換
16851	Affects damage taken from Damage Skills	ダメージスキルから受けるダメージに影響
16852	Affects your damage taken from monsters	モンスターから受けるダメージに影響
16853	Increases damage ${1} deals to monsters	${1}がモンスターに与えるダメージを増加
16854	Defeat the Peco Peco and rescue Bragis.	ペコペコを倒してブラギスを救出。
16855	Season Settlement: Battle Merit Rewards	シーズン精算：戦功報酬
16856	Open your Backpack and use a Red Potion	バックパックを開いてレッドポーションを使用
16857	Temporary Caravan Escort Activity Quest	期間限定キャラバン護衛活動クエスト
16858	Stronghold War Temporary Activity Quest	拠点戦期間限定活動クエスト
16859	Royal City War Temporary Activity Quest	王都戦期間限定活動クエスト
16860	Reach ${1}/${2} Supply Transport Points	物資輸送ポイント${1}/${2}に到達
16861	Complete the survey to receive rewards.	アンケートに回答して報酬を受け取る。
16862	Available on the first day after launch	サーバー開始翌日から利用可能
16863	This equipment has no saved attributes.	この装備には保存済み属性がありません。
16864	Job Advance can unlock more skill slots	転職すると追加スキルスロットを解放できます
16865	Not enough Coins to purchase a Fly Wing	ハエの羽購入に必要なコインが不足しています
16866	5-Player Challenge - Savage Hinterlands	5人チャレンジ - サベージ奥地
16867	Speak with the Mentor about Job Advance	転職について教官と話す
16868	Give the poor girl some Clothes to wear	かわいそうな少女に服を着せる
16869	Ask Hollgrehenn about Equipment Forging	装備製造についてホルグレンに聞く
16870	Press and hold to quickly assign points	長押しでポイントを素早く割り振る
16871	\nYou traveled with friends ${1} times.	\nフレンドと${1}回旅行しました。
16872	\nYou dressed up for a date ${1} times.	\nデート用に${1}回着飾りました。
16873	Summon a Falcon to Fight Alongside you.	ファルコンを召喚して共に戦う。
16874	Use Sharp Shooting for piercing damage.	シャープシューティングで貫通ダメージを与える。
16875	Combine Ice and Thunder for AoE damage.	氷と雷を組み合わせて範囲ダメージを与える。
16876	Not enough stall slots. Listing failed.	露店スロット不足。出品に失敗しました。
16877	Restrict Purchasing on the Trade Market	取引市場での購入を制限
16878	Guild ID: ${1}\nFormer Guild Name: ${2}	ギルドID：${1}\n旧ギルド名：${2}
16879	Set the Dummy's Race, Size, and element	ダミーの種族・サイズ・属性を設定
16880	Cannot organize during batch processing	一括処理中は整理できません
16881	<color=#cc762a>${1}</color> valid items	<color=#cc762a>${1}</color>個の有効アイテム
16882	The other player's friend list is full.	相手のフレンドリストが満員です。
16883	Maximum number of group Members reached	グループメンバー数が上限に達しました
16884	Remove this Member from the Group Chat?	このメンバーをグループチャットから削除しますか？
16885	Daily Ranking Reward Settlement at ${1}	デイリーランキング報酬精算：${1}
16886	Enjoy thrilling battles between guilds~	ギルド同士の熱い戦いを楽しもう～
16887	${1} removed ${2} as Deputy Raid Leader	${1}が${2}を副レイドリーダーから解任しました
16888	Attempts remaining This Week: ${1}/${2}	今週の残り挑戦回数：${1}/${2}
16889	Some Members have not set a declaration	宣言を設定していないメンバーがいます
16890	Load ${1} goods before you can Get Help	${1}個積み込むと支援を受けられます
16891	Betting hasn't opened yet. Please wait.	まだ賭けは開始していません。お待ちください。
16892	Secondary Profession Season Rank Points	副職業シーズンランクポイント
16893	Requires the specified number of items.	指定数のアイテムが必要です。
16894	Insufficient Guild League participation	ギルドリーグ参加回数が不足しています
16895	Valhalla ${1} has not been cleared yet.	ヴァルハラ${1}はまだクリアしていません。
16896	Each stack increases Magic ATK by ${1}.	1スタックごとに魔法ATKが${1}増加。
16897	A red thread now connects you and them.	赤い糸で相手とつながりました。
16898	Increases Movement Speed and HP recover	移動速度とHP回復量が増加
16899	Increases damage by @{1}% for @{2} sec.	@{2}秒間、ダメージが@{1}%増加。
16900	Cart Damage Lv. @{1} visual effect buff	カートダメージLv.@{1}視覚効果バフ
16901	Greatly increases Defense for @{1} sec.	@{1}秒間、防御力が大幅に増加。
16902	Periodically takes AoE lightning damage	一定間隔で範囲雷ダメージを受ける
16903	Gain a Shield equal to @{1}% of max HP.	最大HPの@{1}%分のシールドを獲得。
16904	Every @{1} sec., Reply @{2}% of max HP.	@{1}秒ごとに最大HPの@{2}%を回復。
16905	Skill@{1}Triangular Bagpipe Sound Blade	スキル@{1}三角バグパイプ音刃
16906	Send Stage Message to Change Boss State	ステージメッセージを送信してボス状態を変更
16907	Blade Mountain-Rectangle-@{1}-Alternate	ブレードマウンテン-長方形-@{1}-派生
16908	Ghost Ship Grand Charge Horizontal Easy	ゴーストシップグランドチャージ横・イージー
16909	P@{1} Launches @{3} Bubbles Every @{2}s	P@{1}が@{2}秒ごとに@{3}個のバブルを発射
16910	Skill@{1}_Summon Cross Compression Zone	スキル@{1}_クロス圧縮ゾーン召喚
16911	Skill@{1}Memory Game_Magic Circle Skill	スキル@{1}メモリーゲーム_魔法陣スキル
16912	Exorciser Spell: Evil Spirit Possession	エクソシスト呪文：悪霊憑依
16913	For every +${1} Refine, Magic ATK +${2}	精錬+${1}ごとに魔法ATK +${2}
16914	For every +${1} Refine, CRIT DMG +${2}%	精錬+${1}ごとにCRITダメージ +${2}%
16915	Ignores ${1}% of the target's Magic DEF	対象の魔法DEFを${1}%無視
16916	Increases FLEE by 【Character Lv.*${1}】.	FLEEが【キャラクターLv.*${1}】増加。
16917	Highest recorded Power is insufficient.	記録された最高戦力が不足しています。
16918	You must explore this area on your own.	このエリアは自力で探索する必要があります。
16919	Public channel chat unlocks at Lv. ${1}	パブリックチャンネルはLv.${1}で解放
16920	Starshatter Dragon Ritual Administrator	スターシャッタードラゴン儀式管理人
16921	Tap a Portrait to adjust your Formation	ポートレートをタップして編成を調整
16922	List an item before opening your Stall.	露店を開く前にアイテムを出品してください。
16923	First week of the season: ${1}${2}-${3}	シーズン第1週：${1}${2}-${3}
16924	Investigate the Area Around the Culvert	地下水路周辺を調査
16925	Elite Members can tap to join the party	精鋭メンバーはタップしてパーティ参加できます
16926	<color=#9F433A>Unequip Strategy</color>	<color=#9F433A>戦略解除</color>
16927	Visit the Life Skill Mentor (@{1}/@{2})	生活スキル教官を訪ねる（@{1}/@{2}）
16928	Guild Event - Provincial Capital Battle	ギルドイベント - 地方首都戦
16929	There are currently no Faction effects.	現在有効な陣営効果はありません。
16930	Complete Equipment Appraisal @{1} times	装備鑑定を@{1}回行う
16931	Obtain a Purple Card for the first time	初めて紫カードを入手
16932	This is my favorite card slot. Pick it.	ここはお気に入りのカードスロット。選んで。
16933	Tap here to claim Activity rewards, bo~	ここをタップして活動報酬を受け取って、ボ～
16934	Turn in supplies to earn guild rewards!	物資を提出してギルド報酬を獲得！
16935	Shilude will return safely, won't they?	シルードは無事に戻ってくるよね？
16936	How long did this one live... 87 years.	これはどれくらい生きたんだ…87年か。
16937	...It's gone. Did someone take it down?	…なくなってる。誰かが外したのか？
16938	Patrol or rest today—(Flips coin) Rest.	今日は巡回か休憩か—（コインを投げる）休憩。
16939	Lady Irmata is the most exalted of all.	イルマタ様こそ最も尊いお方だ。
16940	Are you ready to begin the competition?	競技を始める準備はできた？
16941	What's so special about the White Dove?	白鳩号の何がそんなに特別なの？
16942	<color=#9ae35a>[Party Blessing]</color>	<color=#9ae35a>[パーティ祝福]</color>
16943	Someone else is already controlling it!	ほかの誰かが操作中です！
16944	Select an item to dismantle on the left	左側で解体するアイテムを選択
16945	Epic Campaign (Normal), Begin Challenge	エピックキャンペーン（ノーマル）、挑戦開始
16946	Help! Hurry and break this coffin open!	助けて！早くこの棺を壊して！
16947	${1} Terminated ${2}'s Peerless streak.	${1}が${2}の無双連続記録を止めました。
16948	Main-screen Notification interface test	メイン画面通知UIテスト
16949	^{1}The flag-bearing Boss has appeared!	^{1}旗持ちボスが出現！
16950	^{1}Guild League closes in @{1} seconds	^{1}ギルドリーグ終了まで@{1}秒
16951	The guards and commander have appeared!	衛兵と司令官が出現しました！
16952	The strange odor has faded from the air	奇妙な臭いが空気から消えた
16953	The western portal is becoming unstable	西側ポータルが不安定になっている
16954	Heroes, collect the notes on the ground	英雄たちよ、地面の音符を集めろ
16955	Unfortunately, ${1} has left the guild.	残念ながら${1}はギルドを脱退しました。
16956	The battlefield closes in ${1} seconds.	戦場終了まで${1}秒。
16957	Quick, we can't hold out much longer...	急いで、もう長くは持たない…
16958	Bobo\nWhatever! Let's defeat her first!	ボボ\nもういい！先にあいつを倒そう！
16959	Boya\nDamn, this Eddga is really tough!	ボヤ\nくそっ、このエドガは本当に強い！
16960	Bobo\nLook! There's a chest over there~	ボボ\n見て！あそこに宝箱があるよ～
16961	A huge wave of monsters is approaching!	巨大なモンスターの群れが迫っている！
16962	Reach Lv. @{1} to Begin a New Adventure	Lv.@{1}に到達して新たな冒険を始める
16963	PATCH_REPAIR_CLIENT_FINISH_ANDROID_TIPS	PATCH_REPAIR_CLIENT_FINISH_ANDROID_TIPS
16964	Permanently unlocks the Pipe appearance	パイプ外見を永久解放
16965	Mount · Hyena can be unlocked upon use.	使用するとマウント・ハイエナを解放。
16966	Open to receive Dig Elite Kill Rewards.	開くと発掘エリート討伐報酬を獲得。
16967	Open to select one T@{1} orange weapon.	開くとT@{1}オレンジ武器を1つ選択。
16968	Crafting Moonlit Challenger - Tailoring	ムーンリットチャレンジャー製作 - 裁縫
16969	Chance to obtain Blue Quality Headwear.	青品質ヘッドギアを獲得する可能性があります。
16970	Orange material used to craft headgear.	ヘッドギア製作に使うオレンジ素材。
16971	Purple material used to craft headgear.	ヘッドギア製作に使う紫素材。
16972	A crystal that emits a mysterious glow.	不思議な光を放つクリスタル。
16973	A plant with three heart-shaped leaves.	ハート形の葉が3枚ある植物。
16974	A bone from an undead Skeleton Soldier.	アンデッドのソルジャースケルトンの骨。
16975	A Trunk. Can be exchanged for Headwear.	丸太。ヘッドギアと交換できます。
16976	You can only faintly make out note ${1}	音符${1}がかすかに見える
16977	Unlocks <color=#76c233>Tomorrow</color>	<color=#76c233>明日</color>解放
16978	Use to receive Advanced Guild Benefits.	使用すると上級ギルド特典を受け取れます。
16979	Use to receive Beginner Guild Benefits.	使用すると初心者ギルド特典を受け取れます。
16980	Pet has reached the maximum star rating	ペットの星ランクは最大です
16981	Clothing made from high-quality fabric.	高品質な生地で作られた服。
16982	Consumed during gathering and crafting.	採集・製作時に消費。
16983	Not applied: This skill already exists.	適用されません：このスキルはすでに存在します。
16984	Hero Registry (@{1} Hours) Discontinued	ヒーロー登録（@{1}時間）終了
16985	Advanced Treasure Chest@{1}(Deprecated)	上級宝箱@{1}（廃止予定）
16986	Deluxe Pack-Test Cross-Season Allowlist	デラックスパック-テスト用クロスシーズン許可リスト
16987	Intermediate All-Member Guild Gift Pack	中級全員向けギルドギフトパック
16988	Magic Breaker Scroll · Accessory-Orange	マジックブレイカースクロール・アクセサリー-オレンジ
16989	Magic Breaker Scroll · Accessory-Purple	マジックブレイカースクロール・アクセサリー-紫
16990	Hummingbird Scroll · Dual Wield - Green	ハミングバードスクロール・二刀-緑
16991	Not enough pets of the required quality	必要品質のペット数が不足しています
16992	Not enough offline idle rewards claimed	オフライン放置報酬の受取回数が不足しています
16993	Dragon Coffin Island Net Victory Points	ドラゴンコフィン島・勝利ポイント差
16994	No Revives remaining for this challenge	このチャレンジでは復活回数が残っていません
16995	Complete a Territory War Faction Quest.	領地戦陣営クエストを1件完了。
16996	Combat Assistance Function Display Area	戦闘支援機能表示エリア
16997	Gameplay Phase Information Display Area	ゲームプレイフェーズ情報表示エリア
16998	Are you sure you want to exit the game?	ゲームを終了しますか？
16999	Different-Color Collision Bubble NPC Up	異色衝突バブルNPC・上
17000	Spiritual Melody Purification Self Buff	スピリチュアルメロディ浄化セルフバフ
