Index	English	Japanese_Translation
14857	Card is already at max star rank	カードはすでに最大星ランクです
14858	s@{1} Large Card Pool - Lv. @{2}	s@{1} 大型カードプール - Lv. @{2}
14859	High-Reward Auto Mode: ${1}/${2}	高報酬オートモード: ${1}/${2}
14860	Tap an unlocked map to teleport.	解放済みマップをタップしてテレポート。
14861	Clue Treasure Map: Wooden Bridge	手がかり宝の地図：木橋
14862	Note Pillar@{1}-Geffen East Gate	ノートピラー@{1}-ゲフェン東門
14863	Note Pillar@{1}-Geffen West Gate	ノートピラー@{1}-ゲフェン西門
14864	Note Pillar@{1}-Geffen Outskirts	ノートピラー@{1}-ゲフェン郊外
14865	Note Pillar@{1}-Desert Crossroad	ノートピラー@{1}-砂漠の交差点
14866	Parasitic Divine Vessel - Ilmata	寄生する神の器 - イルマタ
14867	Monster Ecology Research Scholar	モンスター生態研究学者
14868	This big one must be their Boss.	この大きいのがボスに違いない。
14869	Magic Circle_Petrifying Mist new	魔法陣_新・石化ミスト
14870	Available after reaching Lv.${1}	Lv.${1}到達後に利用可能
14871	Climb ${1} more floors to obtain	あと${1}階登ると獲得
14872	Thinking of You, Longing for You	君を想い、君を恋う
14873	Cumulative Chest Opening Rewards	累積宝箱開封報酬
14874	${1}<color=#957846>/180m</color>	${1}<color=#957846>/180m</color>
14875	Ranged Physical Damage Reduction	遠距離物理ダメージ軽減
14876	Damage Reduction from Brute Race	動物種族からのダメージ軽減
14877	Damage Reduction from Demon Race	悪魔種族からのダメージ軽減
14878	Damage Reduction from Plant Race	植物種族からのダメージ軽減
14879	Damage Reduction from Angel Race	天使種族からのダメージ軽減
14880	Damage Reduction from Non-Bosses	非ボスからのダメージ軽減
14881	Maximum Guild Institute Level: 3	ギルド研究所最大Lv.: 3
14882	Application requirements not met	申請条件を満たしていません
14883	Divine Totem Metric - Refinement	神術トーテム指標 - 精錬
14884	Monster Not Configured—Skip @{1}	モンスター未設定—@{1}をスキップ
14885	(Test) Conquest Area Reward Test	（テスト）征服エリア報酬テスト
14886	The Enthusiastic Weapon Merchant	熱心な武器商人
14887	Codename: Battle Royale Unlocked	コードネーム：バトルロワイヤル解放
14888	Ragnarok Online Pet Encyclopedia	ラグナロクオンライン ペット図鑑
14889	Tap to learn how to equip skills	タップしてスキル装備方法を確認
14890	This skill can Revive teammates.	このスキルで仲間を復活できます。
14891	Click it to become stronger, bo.	クリックしてもっと強くなるんだ、ボ。
14892	Water from the Spring of Renewal	再生の泉の水
14893	Is this... really going to work?	これ…本当にうまくいくの？
14894	Here are the rewards you earned.	獲得した報酬はこちらです。
14895	Hmm... I need to put the song...	うーん…歌を入れないと…
14896	I didn't Sound impatient, did I?	急かしてるように聞こえなかったよね？
14897	Those monsters are despicable...	あのモンスターたち、ひどい…
14898	It looks like an ordinary chest.	普通の宝箱に見える。
14899	My poor child, please come home.	かわいそうな我が子よ、帰っておいで。
14900	Let's see some special effects!!	特殊効果を見てみよう！！
14901	Unlocks on Day ${1} of the event	イベント${1}日目に解放
14902	All right. For honor and duty...	分かった。名誉と使命のために…
14903	Ability Gained: Lightning Domain	能力獲得：ライトニングドメイン
14904	The East Gate has been breached!	東門が突破された！
14905	The west gate has been breached!	西門が突破された！
14906	Fear, sacrifice chosen by blood!	恐れよ、血が選んだ生贄を！
14907	Forward! Let's rescue our bride!	前進！花嫁を救い出そう！
14908	Bobo\nWhoa, there's a hole here!	ボボ\nうわっ、ここに穴がある！
14909	Lose HP to increase DMG by @{1}%	HPを失い、ダメージを@{1}%増加
14910	No Auction Information Available	オークション情報がありません
14911	Silverwing Covenant - Discipline	シルバーウィングの盟約 - 規律
14912	Growth Training: Second Training	成長訓練：第2訓練
14913	Black Sobbing Starlight Fragment	黒きすすり泣くスターライトの欠片
14914	Search for Traces of the Soldier	兵士の痕跡を探す
14915	A Clever Use for Pathfinder Ants	パスファインダーアントの賢い使い方
14916	Reach Pet Hatching Room Lv. @{1}	ペット孵化室をLv.@{1}にする
14917	Description of the Karazhan Harp	カラザンハープの説明
14918	Power of the Hummingbird - Green	ハミングバードの力 - 緑
14919	High-Tenacity Sacred Armor Plate	高耐久の聖なる防具プレート
14920	Pet configuration does not exist	ペット設定が存在しません
14921	Pet is not in the specified slot	ペットが指定スロットにいません
14922	A Rod containing magical powers.	魔力を秘めたロッド。
14923	Base EXP used for Base Level-up.	Baseレベルアップに使用するBase EXP。
14924	Can be obtained by Killing MVPs.	MVP討伐で入手可能。
14925	No matching Divine Totem skills.	一致する神術トーテムスキルがありません。
14926	Requested ${1} from your friends	フレンドに${1}をリクエストしました
14927	Military Supplies (Intermediate)	軍需物資（中級）
14928	Candle of Contemplation - M. ATK	思索のキャンドル - MATK
14929	Candle of Contemplation - P. ATK	思索のキャンドル - PATK
14930	Basic All-Member Guild Gift Pack	基本全員向けギルドギフトパック
14931	Guild Emblem - Dark Crystal Ring	ギルドエンブレム - ダーククリスタルリング
14932	Treasure Clue: Cache by the Wall	宝の手がかり：壁際の隠し場所
14933	Treasure Map Fragment (Guidance)	宝の地図の欠片（ガイド）
14934	Arcane Scroll · Accessory-Orange	アーケインスクロール・アクセサリー-オレンジ
14935	Arcane Scroll · Accessory-Purple	アーケインスクロール・アクセサリー-紫
14936	Life Percentage · Accessory-Blue	HP割合・アクセサリー-青
14937	Magic Ward Scroll · Shoes-Orange	マジックワードスクロール・靴-オレンジ
14938	Magic Ward Scroll · Shoes-Purple	マジックワードスクロール・靴-紫
14939	Magic Ward Scroll · Cloak-Orange	マジックワードスクロール・マント-オレンジ
14940	Magic Ward Scroll · Cloak-Purple	マジックワードスクロール・マント-紫
14941	Hummingbird Scroll·Off-Hand-Blue	ハミングバードスクロール・サブ装備-青
14942	Eagle Eye Scroll·One-Handed-Blue	イーグルアイスクロール・片手武器-青
14943	Mountain Scroll·One-Handed-Green	マウンテンスクロール・片手武器-緑
14944	Giant Scroll · Dual Wield - Blue	ジャイアントスクロール・二刀流-青
14945	Ymir Scroll · Dual Wield - Green	ユミルスクロール・二刀流-緑
14946	Intermediate Beck Battle Axe@{1}	中級ベックバトルアックス@{1}
14947	Please complete your Job Advance	転職を完了してください
14948	Earn ${1} individual MVP rewards	個人MVP報酬を${1}回獲得
14949	Required Season rank not reached	必要なシーズンランクに達していません
14950	Not enough Expedition challenges	遠征チャレンジ回数が不足しています
14951	Target not successfully defeated	対象を正常に撃破できませんでした
14952	Pet Faction effect not activated	ペット陣営効果が有効化されていません
14953	Codex Points (Monsters - Desert)	コーデックスポイント（モンスター - 砂漠）
14954	Codex Points (Monsters - Geffen)	コーデックスポイント（モンスター - ゲフェン）
14955	Parasitic Divine Vessel · Ilmata	寄生する神の器・イルマタ
14956	Meditate on the spot to recover.	その場で瞑想して回復。
14957	Covered the content of Chapter 2	チャプター2の内容を収録済み
14958	Cross Exorciser [Triggered Buff]	クロスエクソシスト［発動バフ］
14959	Play Season Melody Bubble Effect	シーズン・メロディバブル効果を再生
14960	Heavy Axe Strike - Set Mode @{1}	ヘビーアックスストライク - モード設定 @{1}
14961	Red Thread Heart Effect Overhead	頭上の赤い糸ハートエフェクト
14962	Auto Guard Increases Attack Life	オートガードで攻撃時HP増加
14963	Blessing of Thor, God of Thunder	雷神トールの祝福
14964	Escort Cart Catch-Up Speed Boost	護衛カート追いつき速度アップ
14965	Dynamic Event Alert Display Area	動的イベント警告表示エリア
14966	Flying Mount Skills display area	飛行マウントスキル表示エリア
14967	Continuous Slow While Channeling	詠唱中に継続減速
14968	Hard Prismatic Nightmare Passive	ハード・プリズマティックナイトメア パッシブ
14969	Blade Mountain-Greatsword Effect	ブレードマウンテン-グレートソード効果
14970	Use a Revive to cancel Transform	復活を使用して変身を解除
14971	Original Melody Chorus Self Buff	オリジナルメロディコーラス自己バフ
14972	Season Axe Tornado Switch BD@{1}	シーズン・アックストルネード切替 BD@{1}
14973	Enhanced Gravity Impact Listener	強化グラビティインパクト監視
14974	Joint Beat Damage Taken Increase	ジョイントビート 被ダメージ増加
14975	Trade on the Exchange ${1} times	取引所で${1}回取引
14976	The Tavern name cannot be empty.	酒場名を空欄にはできません。
14977	Please select a Tavern language.	酒場の言語を選択してください。
14978	Tavern room information updated.	酒場の部屋情報を更新しました。
14979	Phantom Realm - Challenge Rules:	ファントムレルム - チャレンジルール:
14980	Cannot mount while using a skill	スキル使用中は騎乗できません
14981	Required Fashion Lv. not reached	必要ファッションLv.に達していません
14982	Auction Dividend already claimed	オークション配当は受取済みです
14983	Invalid friend relationship type	フレンド関係タイプが無効です
14984	Group Chat Member limit exceeded	グループチャットメンバー上限を超えています
14985	Friend Group Chat does not exist	フレンドグループチャットが存在しません
14986	Appearance preset does not exist	外見プリセットが存在しません
14987	Your class cannot use this Totem	現在の職業ではこのトーテムを使用できません
14988	No request is required to speak.	発言に申請は不要です。
14989	Monster Favorites limit reached.	お気に入りモンスター上限に達しました。
14990	No Objective within skill range.	スキル範囲内に目標がありません。
14991	Item information does not exist.	アイテム情報が存在しません。
14992	Failed to lock item information.	アイテム情報のロックに失敗しました。
14993	The target player is not Online.	対象プレイヤーはオフラインです。
14994	Do not have Permission to speak.	発言権限がありません。
14995	Already on the application list.	すでに申請リストに登録されています。
14996	Insufficient Guild Contributions	ギルド貢献度が不足しています
14997	Prerequisite stage not completed	前提ステージを完了していません
14998	Life Skill recipe does not exist	生活スキルレシピが存在しません
14999	Faction switching is on cooldown	陣営切替はクールダウン中です
15000	Progress Reward already claimed.	進捗報酬は受取済みです。
