Index	English	Japanese_Translation
13919	Elemental Arrow Amplification	エレメンタルアロー増幅
13920	Silver Moon's Arrival Trigger	シルバームーン到着トリガー
13921	Dungeon Matchmaking Penalty I	ダンジョンマッチングペナルティI
13922	A Blue Bubble Is Tracking You	ブルーバブルがあなたを追尾中
13923	Continuously Launch Water Jet	ウォータージェットを連続発射
13924	Battle Chant Harmony: Harmony	バトルチャントハーモニー：ハーモニー
13925	Cross Ripper Slasher_S@{1}_BD	クロスリッパースラッシャー_S@{1}_BD
13926	Move back Afterimage_S@{1}_BD	後退残像_S@{1}_BD
13927	Spellbook-Gravity ImpactS@{1}	スペルブック-グラビティインパクトS@{1}
13928	Black Phantom Damage Increase	ブラックファントムダメージ増加
13929	This Week's Points: ${1}/${2}	今週のポイント：${1}/${2}
13930	Win ${1} Guild League matches	ギルドリーグで${1}勝
13931	Enter a tavern name to search	検索する酒場名を入力
13932	Enhance a total of ${1} times	合計${1}回強化
13933	Invitation notification sent.	招待通知を送信しました。
13934	Flash of Inspiration Overview	ひらめき概要
13935	Mount configuration not found	マウント設定が見つかりません
13936	Configuration Parameter error	設定パラメータエラー
13937	Failed to create friend group	フレンドグループ作成に失敗しました
13938	Shop Configuration not found.	ショップ設定が見つかりません。
13939	Totem attributes do not match	トーテム属性が一致しません
13940	The gift recipient is offline	ギフト受取人がオフラインです
13941	No ${1}-type weapon equipped.	${1}タイプの武器を装備していません。
13942	Duplicate Pre-purchase order.	事前購入注文が重複しています。
13943	Failed to delete the channel.	チャンネル削除に失敗しました。
13944	Failed to create the channel.	チャンネル作成に失敗しました。
13945	Introduction cannot be empty.	紹介文を空欄にはできません。
13946	A party Member is not nearby.	パーティメンバーが近くにいません。
13947	The Adventurer Group is full.	冒険グループは満員です。
13948	Reward claimed for this level	このレベルの報酬は受取済みです
13949	This is not the current event	現在のイベントではありません
13950	Insufficient ${1} (${2}/${3})	${1}が不足しています（${2}/${3}）
13951	Insufficient trigger cooldown	発動クールダウンが不足しています
13952	Incorrect escort goods status	護衛物資の状態が正しくありません
13953	Cannot insert into this slot.	このスロットには挿入できません。
13954	Repeat likes are not allowed.	同じ対象に再度「いいね」はできません。
13955	The selected preset is empty.	選択したプリセットが空です。
13956	^{1}Improved Power Thrust^{2}	^{1}改良パワースラスト^{2}
13957	Azure Boundary-Breaking Power	蒼・境界破壊の力
13958	Azure Boundary-Guarding Power	蒼・境界防護の力
13959	^{1}Elemental Arrow Boost^{2}	^{1}エレメンタルアローブースト^{2}
13960	Failed to parse database data	データベースデータの解析に失敗しました
13961	Quest dialogue already exists	クエスト会話はすでに存在します
13962	Invalid auto-potion threshold	自動ポーション閾値が無効です
13963	Instance Configuration Error.	インスタンス設定エラー。
13964	Defeat any 1 Knight Guardian.	ナイトガーディアンを1体倒す。
13965	Phase 1\nDefend the City Gate	フェーズ1\n城門を守れ
13966	Vehicles Used This Week: ${1}	今週使用した車両：${1}
13967	Goddess Invasion in Progress:	女神侵攻進行中：
13968	Launch a shell at the target!	対象に砲弾を発射！
13969	After use, restores @{1}% HP.	使用後、HPを@{1}%回復。
13970	Failed to perform the action.	操作に失敗しました。
13971	Bound items cannot be Traded.	帰属アイテムは取引できません。
13972	No item selected for removal.	削除するアイテムが選択されていません。
13973	This Card cannot be upgraded.	このカードは強化できません。
13974	Item crafting Parameter error	アイテム製作パラメータエラー
13975	Research on Thought Particles	思念粒子の研究
13976	Data error. Please try again.	データエラー。もう一度お試しください。
13977	Premium Pass Lv. ${1} Rewards	プレミアムパスLv. ${1}報酬
13978	Guild League is not open yet.	ギルドリーグはまだ開催されていません。
13979	Not currently Asking for Aid.	現在支援要請中ではありません。
13980	Player is already in a guild.	プレイヤーはすでにギルドに加入しています。
13981	Guild name is already in use.	ギルド名はすでに使用されています。
13982	You are not the group leader.	あなたはグループリーダーではありません。
13983	No Depart attempts remaining.	出発回数が残っていません。
13984	Dazzling Accessory Collection	まばゆいアクセサリーコレクション
13985	Tap anywhere to close (${1}s)	どこでもタップして閉じる（${1}s）
13986	Cannot equip duplicate skills	同じスキルは重複装備できません
13987	Distance to Safe Zone: ${1} m	セーフゾーンまで：${1} m
13988	Enter an Adventure Guild name	冒険者ギルド名を入力
13989	Adventure Group Level Rewards	冒険グループレベル報酬
13990	The quest has been completed.	クエストは完了済みです。
13991	The final showdown has begun!	最終決戦が始まった！
13992	Physical DEF reduced by @{1}.	物理DEF -@{1}。
13993	Cannot obtain notes right now	現在ノートを獲得できません
13994	Detect ally—add derived skill	味方を検知—派生スキルを追加
13995	Movement Speed -^{1}${1}%^{2}	移動速度 -^{1}${1}%^{2}
13996	Cast Speed decreases by @{1}.	詠唱速度を@{1}低下。
13997	Reduces Attack Speed by @{1}%	攻撃速度を@{1}%低下
13998	Reduces damage taken by ${1}%	受けるダメージを${1}%軽減
13999	Lucky Baby Desert Wolf Lv@{1}	ラッキーベビーデザートウルフ Lv@{1}
14000	General Effect【Invalid Shell】	汎用効果【無効な弾】
